"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"kurtosis ampl alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984957228026295,0.227717438468227,0.127893418263594,0.0256398142855601,0.0957673221362644,0.115567806619926,0.415566083964489,0.0577434295698042,0.0424494897838318,0.00411113347691846,0.0402139615501454,0.303363996578049,0.287068465564156,0.267771630847953,0.0750667046186339,0.0170174812345578,0.0182720175447434,0.140930217724081,0.23052373070298,0.0473735489603449,0.0750441667708955,0.160203483247584,0.0358777358420492,0.153256545004829,0.220961299735965,0.0417878440503197,0.712072900406434,0.0937453148190543,0.014092883648866,0.0457270540140061,0.432897119379618,0.100366957009937,0.180134375946686,0.169599332530209,0.00687516730683078,-0.0147912748124918,-0.0131996015525269,0.0763724794899612,0.295773693504546,0.0120679777533828,0.0230198594633079,0.0150597447948427,0.238579568182854,0.206217310961703,0.0093838383528771,-0.00735198786144733,-0.0139552286792238,0.0682193161815304,0.181089639455812,0.456882610264356,0.0092461997848171,0.00728707939862982,0.0207223549360126,0.29027656178945,0.238503961208698,0.0850710679362305,-0.0063708702231091,0.0267352047177466,-0.00106061515050029,0.290650442709769,0.273708696104784,0.147808993907547,0.0687584643821197,0.0294633717748133,0.19899989858891,0.0871867461538659,0.122952120785241,0.121476184456105,0.0109715359939575,0.145319127376829,0.0678757738312896,0.00737971191781494,0.133642630826562,0.0979255188282746,-0.006306382944883,0.196888163442251,-0.0060306587191595,0.107653847951893,0.142224250571398,0.275169645972692,0.162651787347294,0.0791745041753937,0.0324300595758907,0.182344781814109,0.0699635844450792,0.0279392282849893,0.0203334050196421,0.119415983139523,0.152074363555133,0.332779741925005,0.0241165161794484,0.0772402001214029,-0.00251617489565129
"kurtosis ampl beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961189355853301,0.0403119627102772,0.0870789534689623,0.00251789798055172,0.0464050730420322,0.195083172507551,0.0634375294349149,0.147534825775436,0.056103091028441,-0.00613751359176276,0.0431774687203486,0.0455377450610695,0.0508094813352943,0.0124226398668721,-0.0113495388989246,0.00232326342662536,-0.0112629660789621,0.0263865096987263,-0.0109781453332242,0.000455748034933748,0.000203416597717072,-0.00286954269417956,0.150665525545093,0.0462382358143035,0.0838916931834748,0.170452759012989,0.304791667527066,0.0273731750651261,0.0200699077062596,0.1207610773479,0.144737165115639,0.0787621503451129,0.0287294464192383,0.00783555686102526,-0.011847665161921,0.018727496972597,0.0212878515865881,0.0934332923504726,0.0600129042823482,0.030304103983899,0.0710991324446076,0.0792561131579174,0.0438723030647586,-0.0102204208739337,-0.00817554453703987,0.017667879746884,0.013963249120367,0.0706839760688123,0.142239972888516,0.102955284612735,0.0493797211213676,0.0564986527500697,0.078377125473579,0.130046217715119,0.342345914969206,0.0245245494995794,0.0622695788328746,0.0567730747397748,0.0955025584236405,0.0198711723971443,0.0775363551737598,0.0452886422594307,0.0223695468756026,0.0268964092901399,0.0174989347663915,0.0219874900972075,0.00462820083512937,0.0228254547400757,0.0290032349005913,0.0444255752384091,0.0166757588765014,0.0349033365856027,0.0613673617611628,0.0101204597855989,0.0881183006914127,0.0441741063317213,0.0255564633256959,0.0895558951018564,0.023696207870114,0.0838623837631272,0.0466022961858976,0.0127036062148958,0.0266714859527777,0.00519300310965666,-0.0118680292316786,-0.000464915413558843,-0.0113487818870395,0.0518590011005815,0.223199580408217,0.0554568248529223,0.190677099818498,0.0587300723551465
"kurtosis ampl delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985578719865325,0.0321135817590317,0.326677221142375,0.284806482154375,0.117866757933426,0.114134101987804,0.0898337299738657,0.131092830771445,0.156349282640446,0.469875878178118,0.483716515452852,0.592763985539808,0.231328946417466,0.269040539235263,0.000856657860558631,0.489061539855888,0.0213052353761081,-0.00335577735951764,0.210527925375499,0.0301984655941132,0.18832142119037,0.171898820815161,0.0794596770754162,0.0369689432903587,0.075251210538089,-0.00460500339919166,0.00301134298154722,0.109643141291356,0.388227980898231,0.416474194623927,0.429412132777673,0.0246373542688027,0.0103367283150246,-0.0261083072901877,-0.00255703158757178,0.117256375055982,0.146261507726755,0.000876277652696278,0.0168884657876978,-0.0113120566876243,0.0726133265429331,0.0453426293316098,0.0131197707643424,-0.0162964601772693,-0.0105343694019113,0.105236690429827,0.556075299460133,0.333388285859422,0.0656256920013071,0.214685723037746,-0.00180783224159449,0.000408406468804472,0.0190683582608477,-0.00541434030572803,0.261407134778495,0.0208692134286431,0.280526084262231,0.492192763947078,0.246206755115459,0.491248070012792,0.416809552838772,0.0373638944236231,0.514682206094115,0.365146707032728,0.427998155561714,0.425353476601116,0.362323359094412,0.420784196041023,0.235413426886713,0.295548599319775,0.526986758618677,0.222755927826043,0.0302904162025539,0.805037231303819,0.067169073451761,0.195811630588607,0.476414841859313,0.2674256631083,0.501231093452504,0.438264256043172,0.0408782648549369,0.607081048321603,0.226259170963222,0.335915462219359,0.00512348283958361,0.514779307373325,0.363928032973123,0.0295271797651831,0.181918553973579,0.0959320900749928,0.232494678947891
"kurtosis ampl gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970575924510018,-0.00596909350748443,0.0372084610489916,-0.00963538200946532,0.000526260235309278,0.126590271911034,0.01931477551207,0.0468807598201333,0.0752239789031534,0.0775148013628603,0.06816152237188,0.0452257738611562,0.0321752605429368,0.0523093574554076,0.0374052255355735,0.0431923803528443,-0.012181543916714,0.0317124396532179,-0.0225912052963028,0.0230988157261986,0.0498962728727578,0.0427309924528878,0.58792253074421,0.0263309882987129,0.0400908348895694,0.387717534585986,0.000960262258169673,0.0200702486395789,0.030995210460287,0.0238328109721118,-0.00823110424157565,0.0215133822249866,0.0280624380291793,0.335203725563238,0.000856118285859224,0.0157644721389196,0.0915353023270611,-0.0216731785980197,0.0934244055522649,-0.0133704704888959,-0.00801716316379504,0.017649006393861,0.0323928048774612,0.391937735309332,-0.00226959899394688,0.112006275435078,0.0226335515757937,0.014445837765077,0.00251695701828136,0.116802669350773,0.0345520130911131,0.0123858892493639,0.000520153387042128,0.00450631306773948,0.113254883176885,0.0344453417653003,0.0382702565295838,0.0226960939595465,0.0545717662276623,0.119161551408059,-0.0156704091629612,0.0943723139470201,0.0848969521093001,0.0939775876658831,0.0832139408554662,0.102456062329936,0.0903604019765084,0.0945969945491434,0.0858545481174258,0.116018645401757,-0.00218780464688288,0.00509155077821576,0.0440307394517565,0.134711627160799,0.0167861840068591,0.0363657898062896,0.0253421561006258,0.0543609416182102,0.11948591685435,-0.0111696443065199,0.0654231117734319,0.0480091180660769,0.0382596701659501,0.0622958583346265,0.0403541347442771,0.0395147528987795,0.0160097812925179,0.00698017442356452,0.120861336749468,0.0191172498691361
"kurtosis ampl theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98379114429885,0.152045407772937,0.0209051612642309,0.0949742589646811,0.0592411653546943,0.0802557811295384,0.21099313559286,0.0885315133248277,0.102825227664002,0.170006130055772,0.180768555119071,0.133406852633486,0.00749452055686147,0.103709479747292,0.0119479718711456,-0.00457405930417279,0.0784976509778683,0.0227764121905711,0.0606222183495108,0.0811818425428793,0.027080475028936,-0.00265971622144026,0.0716191630596989,0.0588811229310959,0.0655240634874172,0.571075643117043,0.0832190131745132,0.20170165110432,0.148382937785347,-0.00370470026639239,0.00827224120621481,-0.0126633424407158,-0.0086858578641897,0.00564318057728381,0.0202402875224726,-0.0191591259333717,-0.0146314474864647,-0.0144379673933355,0.0100175534763274,0.00537612033427375,0.00583184669583663,-0.015521047362899,-0.00933082232931271,0.00806733090868203,0.205551330019167,0.00826011006573348,0.065623067208628,0.194157477035407,-0.0153593119733862,0.140462645979213,0.0556297688587446,-0.00873214503457192,0.228308297503019,-0.0036254218514537,0.336264618914053,0.155824255073051,0.0303745762051647,0.209730408228454,0.195668957190178,0.0462217847510314,0.141272992658397,0.189949782344928,0.132331181158631,0.121031829443216,0.240946773065691,0.183494736896265,0.139696538483917,0.17606027734991,0.18780904076397,0.102269295779296,0.0219099584000871,0.286709094432958,0.0360149105159969,0.0278037585673653,0.217121713292582,0.0326526366337818,0.202397059462493,0.199061489547036,0.0478539734356091,0.223911749137662,0.180008916093909,0.151521152158275,0.0102946109473516,0.132768754232029,0.184096977593319,0.083088464149354,0.141444277482042,0.0491534766189233,0.145746640637743
"life time alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992848596788543,0.123186261777738,0.023004497457273,0.0821616650628661,0.013058029066916,0.106356489174529,0.327644820989337,0.335094970602289,0.304969741386908,0.0540678651883257,0.0112050510861931,0.0358460963623842,0.116070623648029,0.182126314260602,0.0322484558468983,0.367888827162625,0.0179822387424729,0.0809063721472637,0.182480671465463,0.112630301508173,-0.0151862143365493,0.120622686342224,-0.00225642183353834,0.0282832035395334,0.136766967326393,0.404020109913898,0.273552740509633,0.301779079813966,0.165437075202304,0.00909081397449726,0.01826051190468,0.0173155430025659,0.0510920929867349,0.470931129131751,0.0562495931362882,0.00777313925233434,0.0283723018504354,0.142292418618841,0.23286592148611,0.0156003778051618,0.00880082820328333,0.00766171181588327,0.0493426414223076,0.36016825414232,0.170503886869109,0.0680402660066013,0.00333635568032918,0.0109342436822271,0.0010408772195328,0.132707928827593,-0.000756703034871127,-0.0074870672345012,-0.0222686483055813,0.213266006324195,0.641925989243968,0.224036901912838,0.465674561544994,0.263925313614292,0.0847721832009919,0.33278189809997,0.251104949335987,0.252963655829581,0.289767532638907,0.267003374059468,0.32313159915975,0.111975100342706,0.151322882689091,0.312284056653821,0.438582760155729,8.0590017251104e-05,0.41325282598921,0.0168204467139244,0.0692976012809363,0.568219028255023,0.236518619289362,0.475603213277841,0.270314653218035,0.116869173169862,0.31164691969109,0.0513059700267967,0.0260382406798956,0.0420773114753969,0.127997872752718,0.938485849233574,0.0412024584683427,-0.00434720617877085,0.0792620493257622,0.0442305961006685
"life time beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983867584111718,0.0650293864227936,0.118721606852021,0.0166398354706539,0.0785923574456191,0.290616533169895,0.275650176306914,0.19438262076317,0.021750056660278,0.0213852166490383,0.00472094219335387,0.15150041968561,0.179306872480906,0.0876529890028941,0.0730914521100414,0.142185429793495,0.0299449862620331,0.0711212480952776,0.0840391585965796,-0.0176041363110059,0.411655495602316,0.133651256283891,-0.00423543933872105,0.000136551505165272,0.305803701692094,0.0957275221695197,0.158890437357274,0.181989846626463,0.0109636873788284,-0.0274048123784113,-0.0311281951029163,0.0885266487731417,0.333980699948699,0.00328467238831503,0.0155671565015825,0.0152213608283443,0.225617126222275,0.212988956398676,0.00214834267599117,-0.0255528237203394,-0.03047147202299,0.0877563439790589,0.10333305213156,0.345248221526805,0.00268681594529113,0.0132882877329482,-0.000896211098354951,0.185063875736848,0.165650236153397,0.155464278842325,0.0114582248318251,0.00517512320170802,0.0151255618524104,0.33108549131398,0.538992764446368,0.0655165399993267,0.0530848823777254,0.0101747396864678,0.175615941448716,0.0291043729942149,0.17160665365439,0.16632883760278,0.0894906376483826,0.0544937802031512,0.0656901189994484,0.0813081491999497,0.103949081562176,0.10840839329514,0.133429485907807,0.0975561772939763,-0.00640803101827431,0.0981123656605137,0.257381821955584,0.518767509629494,0.0726308466283405,0.0602909861892592,0.00908035246108579,0.158331875402959,0.0226469813212426,0.0287948148321173,0.0058813847243538,0.14218521728431,0.14615858418615,0.774032924734736,0.0115488704166788,0.217217097324406,0.0272916469601018
"life time delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957444968244162,0.000261660064027815,0.102992392454839,-0.000303066769892476,0.0136265980844891,0.0134452300165006,-0.0101054461446689,-0.000704651254720867,0.129791075585094,-0.011060150994293,0.0375315529821438,0.0575885941517702,0.0467724059075498,-0.0115047083756006,0.0363122104500971,0.0384516736776059,0.0426657518852584,0.0388038511589098,-0.00489248335207687,0.0606833773295357,-0.00564149267911424,0.0014784489514756,-0.00853142580340475,0.00875871808859397,-0.0165189633018398,-0.0199324294532138,0.0513899230216017,0.00932818911727132,0.0614569181245815,0.00678267733485489,-0.0060520491336264,0.113606451878338,0.0691384895488783,0.0418174544758813,0.044564024873865,0.0250383035522205,0.071704560045703,0.0198679928345326,0.0837748811297084,0.00207551433293284,-0.00766321569200905,-0.00209430901546216,0.0112709900352553,-0.00601530913190674,0.438886247081541,-0.00737654514655223,0.0128168571330757,0.0174481717631187,0.122207836755255,0.521163244811161,0.0184538589175579,0.107222583657423,0.0267198752075805,0.0315223589734745,0.0179927146961876,-0.00534419700884011,0.073158645907165,0.024823664620906,-0.00507052162246659,0.0290927883439716,0.0505530485441049,0.064430824782458,-0.00848255221142311,0.0932768691550724,0.0931788788667983,0.0171518301987201,0.0267937934641562,0.0331002610859924,0.00679525655332228,-0.00354290720425238,-0.00479730240638487,0.0100630471666226,0.0320563170115335,0.0227427078525511,-0.00142827305060391,0.0758595496855489,-0.00828617538503571,0.000475951677896855,0.139687263107628,-0.0108644669357982,0.0496531612038653,0.00497868556531729,0.0566615559864182,0.863567339796427,0.00964194783312403,0.143783307841966
"life time gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974096787622482,-0.00916688367687655,0.0265279465435566,0.172813769561724,0.165717370826576,0.0892034689465987,0.0341525887334009,0.0259618182261083,0.0773624922259075,0.0571975201781429,0.0328620724277764,0.0232385271007983,0.0298992564710321,0.0133333054301766,0.0722197884404169,0.109747553041675,0.113365540833421,0.08915941496503,0.0269916390299222,0.00868298516187426,-0.00635672272902085,0.0260117936069502,0.071240396168012,0.112953345675907,0.0128382335528484,0.0360188658807024,0.147225459014634,-0.0132620141508538,0.177865744344024,0.00216090041549916,0.120333180726146,0.0186402309948201,-0.000890032695623562,0.00424899454886277,0.0725618149009519,0.0594954127222182,0.109759048680673,-0.0152582517912622,0.16340252012374,0.00661794707256739,0.109011739513372,0.0864882626569065,0.0306594474301953,0.00821301609067387,-0.00378120027191342,0.0131457990175615,0.00294029869332013,0.0805674748672387,0.00436765830262757,0.0877161716742562,5.1313459057959e-05,0.162577768000884,0.163734366024773,0.0394662554978948,0.116361520490848,-0.0043666825387002,0.144921437015963,0.0429273983723977,0.164592479737119,0.120074769402542,0.116283507235792,0.0549646716938579,0.126125959757091,0.114348795454203,0.102843354531506,0.0753188452132718,-0.0028997004834894,0.0773154735233427,0.288940184117394,0.011522464998474,0.165128039744114,0.17469077058699,0.0439582824480489,0.118160933460748,-0.000927212573993652,0.0891078426585013,0.0361217032122203,0.032621157082813,0.0986937902373936,0.061411258545055,0.0824668052930687,0.10162332297368,-0.00238018612356049,0.952815259293601,-0.00329558839077003
"life time theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993072682666266,0.0356854583851476,0.145481865317207,0.152864680775833,0.0490694619200007,0.00136148413598044,-0.00235734763231554,-0.00347131587647913,0.236041027087124,-0.00139117778529503,0.00619321703196263,-0.0111234250219234,0.063725842423394,-0.00295227400812281,-0.0230900746930626,-0.000493199971145141,-0.0205612513872046,0.0270616682803216,0.00245112180138754,-0.0089967802391985,0.00416243960129178,0.155368712686729,0.209266607356016,0.256262955430162,-0.00545813288134736,-0.0123934194746913,-0.0214434764114623,-0.0246049286427149,0.162526020627499,0.00496330411822045,-0.0106074081190002,-1.36779995096262e-05,-0.0122941884619341,0.0798593654500553,-0.00438721519035737,-0.0110817987198806,-0.0240659925444044,-0.01698569732297,0.196227357788736,0.141199379770235,0.0165564847456013,0.0176153282674675,0.307943844274551,-0.0152958079851746,0.0551460132642063,0.0466186200293764,0.191815475244986,0.299547596397033,0.032027698280706,0.494687602176557,0.0399427892761829,0.115313261562879,0.0935312385088629,0.1479860372929,0.51386503741031,0.143855860354541,0.0421519302117525,0.188497085034916,0.212438376016425,0.182884448066374,0.0325414442851016,0.277343373348303,0.261681173117526,0.186644760029425,0.012732017082556,0.034122093917142,0.0822554709282736,0.0134329852258086,0.532382640697301,0.0523097206706738,0.116277232388872,0.0864032859945066,0.154090532499342,0.419780963325467,0.0566761526401869,0.00293653574071301,0.00190342517895636,-0.00340863493134895,0.233662927972627,0.0454266488062672,-0.00388567158813968,0.178601539724263,-0.00855666847759736,0.91368284787354
"lyapunov exponent zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981054691404758,0.0628284903801818,0.0681150018563853,0.209533306499146,0.489864805402559,0.107876850002501,0.0960650051612679,0.0499511750614617,0.049329374783044,0.0559468831406216,0.117248009026701,0.0396482944108196,0.0410878570487716,0.105229227332657,0.0348784616128363,0.00192691109377483,0.0354340286254633,0.038214680211313,0.0471272838529163,0.200163599168014,0.0418229932293423,0.140123709933687,0.110706310821388,-0.0119450158890847,0.0378644749690577,-0.0168969195009082,-0.00980203758216722,-0.00279711976703946,0.0517046088775276,0.0494051641970827,0.00506101549375964,-0.0266386158167882,0.0347534170686116,-0.010369626183032,0.0529990359086849,-0.0203435846477581,-0.0175649766049772,-0.000565050621330288,0.279971121214103,0.0527204520553561,0.134146746034003,0.00335067458057969,0.0248925848630424,0.0161952368687476,0.0137727634727053,0.00651300844019319,0.0105449693238439,-0.00282179979607529,0.0544364061244437,0.152104327506153,0.140376146363736,0.347729829745551,0.168084458638002,0.392814684077551,0.13708238754836,0.744806974345644,0.075086340885122,0.0721686964238935,0.1196347843403,0.683719345279818,0.0831767188544138,0.0634885084189598,0.17170169131404,0.231993504870173,0.00415523502933161,0.222797456243616,0.222237215410914,0.00803924629437437,0.193207832161014,0.124049011907442,0.349105484854517,0.172900898943992,0.418079423528109,0.235271122870709,0.489100527865878,0.109909022893293,0.0981918599332352,0.0581009387339977,0.115551241658227,0.211107286862549,-0.00507322571215339,0.0469305254116113,0.0402568978672231
"lzc exhaustive zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990392643539196,0.997176496856581,0.587714061241518,0.0421566545001175,0.200449530835135,0.0813320306930977,0.59296791634661,0.120873607689603,0.0383469994321103,0.192885837692922,0.117695547944114,0.195268723544176,0.173969492751604,0.172294031918207,0.0183432609259058,0.309439797698879,0.0073499820859577,-0.010464619828876,-0.00127274390029921,0.547639480651449,0.479270985969005,0.49330211552922,0.0772863897280312,-0.00388239851287991,-0.0151111083459561,0.0100981994877969,0.134374685728682,0.299782049556452,0.0303217724065254,0.0268596386687477,0.0205407493787835,0.211204686144063,0.108243468137507,-0.00164380339492058,-0.0100290168221972,0.0112901552274744,0.121338967501636,0.784253164746428,0.464128999452668,0.0407422984175978,0.105679111499099,-0.013836682838261,0.0977018292894111,0.0259523825361055,-0.0112650847917724,0.133217137802846,0.0012873743562789,0.199008610830101,0.64272893523554,0.720953885613582,0.322384935107654,0.723762565013005,0.0633320650049811,0.930550996166049,0.338070725241534,0.927346530209002,0.892122321737541,0.652085408928463,0.416239321631085,0.545980148070859,0.692123622915309,0.862306903375226,0.207771147037763,0.0810651845013622,0.419106556769628,0.0588558511940464,0.338185104664056,0.561459441517324,0.759686180627284,0.333444262277425,0.753302824248462,0.050828542106019,0.561852112946031,0.0400365045438127,0.232784900542503,0.092879736894146,0.585520592390097,0.427743860119473,0.0993570310885464,0.0272463049535113,0.200569918401318,0.231188019773971
"lzc primitive zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98893496101879,0.590656125819518,0.0490605520588207,0.200362500367526,0.0864433054811192,0.588478664877228,0.112296110429552,0.030675703378757,0.191163491072717,0.11304177236843,0.195005168917026,0.175701824308996,0.175402998707019,0.0171006210592666,0.293278890944583,0.00440095907341316,-0.0105147594324157,0.000761052523791018,0.554449987841639,0.500372465188533,0.513833543658249,0.0711443422212928,-0.0055544840703983,-0.0142626833620986,0.00928190733528052,0.133536524436292,0.29376436613504,0.0388146081545934,0.0292305106478996,0.0270284584366223,0.203593222541493,0.100597317442719,-0.00307339130668143,-0.00843052773373398,0.0101641596993121,0.120156009405067,0.807709181851593,0.456206168707629,0.0480441325107737,0.113929022059861,-0.0112987805133482,0.0914262366634501,0.0269865127777299,-0.0102022150998565,0.142263466972661,0.00339138793973304,0.217766567200848,0.650334116573667,0.695692559988586,0.339960388461701,0.760957362564004,0.0614153518782937,0.936838417659627,0.34852520027177,0.939137104544854,0.893418096760265,0.664396605275084,0.422478115061731,0.569449955897471,0.705282735380593,0.882549430545524,0.216034194162997,0.0801668519523661,0.433513016503444,0.0725905619118972,0.341573001635818,0.580195140535372,0.734149420532734,0.349987579105873,0.789005229071212,0.0490677624558852,0.568029271035667,0.0466616578974986,0.232621986271888,0.0976880895059014,0.583100977757896,0.436169173424372,0.092571380410129,0.028604840983589,0.193129560455165,0.241110403445081
"mean ampl alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995525264186172,0.434663661173007,0.473832320895473,0.077382778694019,0.69485456829651,0.0956645876276806,0.0240768841448168,0.232014265485595,0.0325577203590015,0.149297958756423,0.268830545874543,0.181198374980103,0.0730385608530612,0.213566556677156,-0.00844073074872905,-0.00698144174127314,0.0467701086846401,0.448446252897239,0.407985996132606,0.459670035921971,0.0202665151871686,-0.000512400154986381,-0.0136453950400397,0.00795406381019063,0.036989792821807,0.212463327971492,0.00942619521637731,0.0391371691208582,-0.00100121062210188,0.0470426429975465,0.0456906554555815,0.00444379250208098,5.73059500554494e-05,0.00809037674462191,0.0242137150964654,0.675210045967068,0.618959030506564,0.0858757017292075,0.0301482398839687,-0.0146618584231748,0.0927277884244557,0.127546087437148,0.0213026431943249,0.0477137682047945,0.033495151993118,0.132856538041331,0.616994715776533,0.28697725873609,0.49119234483179,0.46421653800979,0.0401831509469378,0.635674682134681,0.479668284470795,0.493566478855398,0.522011309864802,0.401942577061743,0.572121076564215,0.24399706175024,0.30197277156629,0.615074667086353,0.236583254388981,0.0380498421022885,0.576003524893858,0.0722340295318559,0.175361643469633,0.535457617287194,0.315435559702851,0.508482756865987,0.495189109094065,0.054711009255416,0.980185079277576,0.424392474805516,0.51687192073834,0.0795475879953438,0.707316591784804,0.408540750129642,0.0664397227887065,-0.000907780384149562,0.10550531969512,0.111090502797312
