"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"hjorth activity zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078024050152762,0,0.0010962520640645,0,0,2.40879760582402e-10,0.470630063229524,0.00123255311724857,0.0338692648963734,0,0,0,0,0,0,8.626321879035e-12,0,0.00251016111012969,0.258303890700177,1.11022302462516e-15,0.160130654877891,7.77698461185139e-10,0,3.33997496326788e-10,0.000180682464760995,1.24344978758018e-14,0.560722479790375,0.530744586945461,0.0297992986662551,0,0,0,0.464966504805699,0.511544541828049,0.795008134060371,0.480952706193044,0.158956844200924,6.14620354610906e-10,0.32868045800655,0.0124478502565737,0.517391319684918,0.113357653421459,0.217361734231013,0.465359491779624,0.59940951820627,0.434418440005596,0.299421436222163,0,0,3.31254322514241e-05,0.0620146872861236,0.70375224996348,0.00132077066476621,4.85569295882726e-09,0.193994285936006,0.00738107616412809,0.0342012115501036,6.77057488962518e-08,0,0,0,0,0.0383791682851988,0,0,0,0,0,0,0,0,0,1.55431223447522e-15,0.0801247529917894,0,1.08181727574985e-05,6.05614625115436e-09,0,0,0,0,0.0105605566689289,0,0,0,1.20642384970893e-11,0,0,0.000977441019908154,0.140614478687429,0.000113884455989699,3.22696112753373e-06
"hjorth complexity zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58884733545162e-08,0,0.0346049859587449,0.539649726289322,1.88820070690099e-11,0.018441164548467,9.62563362350011e-14,4.2667144262154e-08,0.00100555922123169,0.371244554960145,0.0201183183061666,0.0507346007970689,0,0.00013692491682038,0.000158437800861888,1.11022302462516e-16,0,0.000141170529966317,8.10129741068977e-12,0.00252615680686763,0.00272388692244352,1.18241082582848e-05,1.63962120625083e-06,0.0223341354586115,0.0352527772528668,8.98591112186153e-06,0.00549478752791044,0.233382467919477,0.0430580043033186,3.00918013567131e-05,1.33598027685089e-06,0,0.00247957299685453,3.19649418045742e-10,1.51581407425994e-08,0.57374189380998,0.0138026169559103,0.491164966317382,0.770771693198147,0.45417606745077,0.0876812312542088,0.00254715836814778,0.0646470312036382,0.765601838651029,0.0168575708646238,0.60339437026485,0.00304462442969156,0.567472915307391,0.817145007372189,0.309901660476448,0,0.0460218934453942,1.15204718340589e-05,0.0835892709275441,0.0365035258542901,0.384102543530044,0.23486188261312,0.343926320055188,0.0210649088717523,0.646810767289521,0.00441829753471001,4.46343162430196e-08,0,0,3.40844428237119e-08,0,2.52117897836523e-06,0,0.000222869926823965,0.000142549208312026,1.17869925220226e-06,0,4.0160683101309e-07,5.17960241142035e-06,6.09948980212494e-09,0,0.0972768325975114,0,0,0.0697724763249757,2.93779667259741e-10,0,0,1.96619092118766e-08,0,0,0,6.42152561383114e-05,3.09574588186479e-12,0.00135780055651047,4.16144496639959e-09,1.11022302462516e-16,0.194635495208582,0.00122100451891627,0.0212589536668799
"hjorth mobility zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191806287636576,1.35804234524528e-09,0.175123109047442,0,0.00197317358950677,2.58440210728628e-05,0,0,0.133568682453945,0,0,0.00558355427828539,0,0,0,0.303731782847556,0,1.67732494560369e-12,0,8.61639362230715e-05,0.046508420578922,6.15246287805071e-07,4.05903045941347e-06,0,0.00157080002044374,7.30905834078754e-07,0.33657780092565,1.11022302462516e-16,0.204463589244678,0.49887748380259,0.376485698000801,0,0,0,0.0635507160119093,0.633101980018064,0.711015986106255,0.256932273081917,2.28944501801109e-07,6.48370246381091e-14,0.0176427844658773,0.0760485191788721,0.06420856544123,1.55431223447522e-15,0.0196686501991655,0.575723040681324,0.612768871940379,0.222108417733682,2.36039582190983e-06,0,0,0.178619498920693,2.61313193306023e-12,0.585889427041137,0.0138503689458689,0.396708668899607,0.554469906205429,0,0.253791841665531,0,0,0,5.04378760979307e-11,0,1.90477411621259e-10,0,0,0,0,0,0,0,0,0,3.58586359849866e-05,3.57676356090852e-05,0,0.000503743100320864,0,0,0,3.99471566936427e-11,0,4.62719431659764e-08,0,0.27473084796937,0,1.56541446472147e-14,0,0,9.11846100626335e-07,0.00265490810566504,0,0
"katz fractal dim zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78349790864729e-05,0.259469927884511,0,0.00477297060765203,0,3.91320309489629e-12,0.0963769855961604,0.484653812046396,0.104025212541773,0.265082789131946,0,5.26245713672324e-14,3.77475828372553e-15,0,0,0,0,0,0.0813737660832548,0.258600147091123,2.60818783348604e-07,0.337960829831464,0.00312116428983689,4.94049245958195e-14,2.69778221251293e-05,0.00333677440818692,0.00348208346342416,0.224795329062868,0.194923259555355,0.000111184958606181,5.24025267623074e-14,0,0,0.354984693656666,0.192020664196851,0.73224939226607,0.705719976986695,0.393477292812772,0.000340693083344723,0.0901242179081465,0.000886619442175607,0.274561257144842,0.0278955635509064,0.270583870783231,0.162580405564912,0.521911678438567,0.630537154755641,0.430430996012941,0,0,9.84402985793054e-08,0.529578529663316,0.631096681095129,0.125479330106829,8.82352906431683e-05,0.155645284763447,0.341270217211181,0.108065430251293,7.62800342668513e-07,0,0.0389476012464698,0,0,3.94464683139972e-10,0,0,2.00292005203551e-11,5.44009282066327e-14,1.46549439250521e-14,0,3.98155851155657e-06,0.00020116475027443,0,6.53477272294367e-13,0.314158766488119,0,1.4880319199051e-12,0.0262905823776554,0,0.0228196557741422,0,0,6.7168492989822e-14,0,0,0,0,0,0,0.00036607007469458,0.245733789138246,0.0638722733506318,0.0161690571966187
"kurtosis ampl alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19721119684613e-08,0.132551790926695,1.51407483626187e-05,2.33853169051557e-07,0,0.0060119067076827,0.0324784890180507,0.429103214183931,0.0402077499671289,0,0,0,0.000543901769711086,0.229777403357284,0.213565380789695,3.75080744241529e-10,0,0.0197058217029057,0.000545794393130405,1.2152501227547e-12,0.0594229122017589,1.0444867193371e-11,0,0.0346267272733016,0,2.22412371146952e-05,0.270115699106257,0.0233950691641137,0,6.13654193215574e-06,1.55431223447522e-15,5.6843418860808e-14,0.382555167894781,0.739828820325371,0.716893751627419,0.000444055749340588,0,0.299980809070156,0.158533392282164,0.256399187109015,0,0,0.341709787963091,0.625325827412121,0.727902027506458,0.0014984464196045,1.11022302462516e-15,0,0.343908418221938,0.375744006147659,0.183893733292472,0,0,0.000106264644652687,0.609056551783352,0.122610385602076,0.518381153866525,0,0,5.27600185762367e-11,0.00138773935565062,0.100155835972382,0,7.3496885015234e-05,4.08176878963218e-08,5.83443207080592e-08,0.316751194521934,1.08469677684297e-10,0.00157312700972012,0.374217512504266,2.70768341081862e-09,9.95967326511416e-06,0.607980138951618,0,0.603368563980379,1.35312661186937e-06,2.61197508066857e-10,0,5.56443779942128e-13,0.000284383304469893,0.0793171187528436,6.66133814775094e-16,0.00116677338864757,0.112299677597501,0.188424333929103,9.53965324512751e-08,1.49185108710981e-11,0,0.147277636355816,0.000387404361433141,0.543535680548422
"kurtosis ampl beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398401274240725,7.49054119277837e-05,0.456434624731671,0.0218109197377379,0,0.00289381594497939,5.71520608616538e-11,0.00734389693046555,0.605157499360913,0.0302430596154201,0.0238542783181466,0.013571732295902,0.294643361437002,0.689075449226226,0.459790349813698,0.687745096447319,0.125716652480299,0.683351080505557,0.492099310324773,0.496473456034908,0.549620111620355,2.27327046076198e-11,0.0221920788813066,0.000130047136680522,4.2632564145606e-14,0,0.117067300458944,0.191532365900854,6.92656091372257e-08,1.281448280821e-10,0.000303929354948496,0.105878311754476,0.366734722230906,0.696681765558782,0.207848288289952,0.17742876692419,2.3585095594969e-05,0.00452279590252325,0.0938817428624357,0.000988513538861091,0.000280656326254958,0.0282297692098366,0.671536242196797,0.638813662774122,0.221287918527246,0.271982277736027,0.00105056608520648,2.60046317812623e-10,3.62795130626203e-06,0.0158887484679151,0.00700088888481709,0.000323300978675278,6.91344048675546e-09,0,0.143229764439698,0.0033776729607744,0.00677130395098069,1.59295541883875e-05,0.193897144221037,0.000369657172839655,0.024470043806947,0.165467504532377,0.121192669659161,0.223475714395744,0.169631330746686,0.420299155652943,0.160586032260889,0.10371655620819,0.0267075148300642,0.234309833130598,0.0646015047316597,0.0037999120445712,0.330035613623019,6.23210647753281e-05,0.0273906878470429,0.133330350810777,4.81644880918619e-05,0.151526651091989,0.000130697268938884,0.0213674807850394,0.290446321424291,0.123173954453726,0.410727796634419,0.69699094725188,0.508059590775417,0.68906382698795,0.012062031012623,0,0.00793619916316535,0,0.00531808328496175
"kurtosis ampl delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813699022182668,0,0,1.37334975613967e-07,3.24256893335928e-07,4.58045427706999e-05,5.27651833337472e-09,4.0565328873754e-12,0,0,0,0,0,0.485151733751079,0,0.177232327517616,0.557972997529456,0,0.094653772474504,0,2.60902410786912e-14,0.000271556996367051,0.0540157633277225,0.000528634365946079,0.579306681861816,0.447941504115645,8.80132097313968e-07,0,0,0,0.14212406606219,0.326638673323513,0.871766014729201,0.544239717058776,1.58337170264033e-07,8.26925194985506e-11,0.484811830494889,0.231482808697867,0.688499766874545,0.000789604148677459,0.0243354717124509,0.284281611584183,0.760601970833541,0.676453184482925,2.2591273267647e-06,0,0,0.0021520755232749,0,0.531309813566797,0.49291991618602,0.203629558877602,0.593008963341602,0,0.182200862453436,0,0,0,0,0,0.0521574686016471,0,0,0,0,0,0,0,0,0,0,0.0939815136200937,0,0.00173751406559519,0,0,0,0,0,0.0377689433801234,0,0,0,0.411903173459944,0,0,0.0996691914036174,7.7715611723761e-16,1.46687361074482e-05,0
"kurtosis ampl gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602336865189276,0.0528826550255039,0.662294479312121,0.490877133964058,1.66202032136908e-08,0.200611754088876,0.0207543666103754,0.00053086251299117,0.00037092288633267,0.00151077931829979,0.0246275401987348,0.0809667224880455,0.0114602057798239,0.0519659694545082,0.0301986364667617,0.701733047577674,0.0840290738915793,0.836917683752931,0.157704656770847,0.0150152594333943,0.0315984274601927,0,0.126216270057225,0.0406735209878499,0,0.48335696615591,0.191528324318682,0.0889452440428994,0.150136849380307,0.6397176308242,0.174890905932787,0.111280571551403,0,0.485161081771005,0.246634958128507,3.35686940251545e-05,0.826893253251013,2.36244746183445e-05,0.719401625879495,0.63623252555958,0.221531714805713,0.0795567113886331,0,0.539283899345229,5.22912216083249e-07,0.162629195953811,0.265066259244312,0.456450840740038,1.7592225742824e-07,0.06655229910331,0.295194398447223,0.490982979739066,0.422371112247329,3.95455385326926e-07,0.0671535429143688,0.0480846734302937,0.161961468548339,0.00881527813921124,1.01311514955071e-07,0.7520733791393,1.97571029081356e-05,0.000109498362638183,2.12883220799265e-05,0.000145883629421251,4.01894214385745e-06,4.16273994858773e-05,1.89327881429113e-05,9.27916051653987e-05,2.10841443415433e-07,0.537872479178264,0.412443313205375,0.0277866525029778,2.03933214759644e-09,0.23283982788503,0.0569542823659636,0.135346550834307,0.00903684881364608,9.38300714903306e-08,0.686308289525874,0.00221268196046764,0.0184201249629136,0.0481307316028683,0.00336603191621021,0.0396827738699206,0.0429112028301697,0.243283411720146,0.380815280340547,6.76231823870665e-08,0.203028655210231
"kurtosis ampl theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50487400318866e-11,0.181787971089917,1.76215799546631e-05,0.00498743657098633,0.000238543802019819,0,5.78945942566467e-05,3.72615708021939e-06,4.9515946898282e-14,1.11022302462516e-15,2.88151613681009e-09,0.372328311491022,3.10544196979734e-06,0.301796671932836,0.578780767299606,0.000317116999989375,0.161106580249313,0.00418365089345241,0.000204859612787933,0.119588035042112,0.546008545995883,0.000915532019146958,0.00521839132252722,0.00218228940791576,0,0.000145758676694419,0,4.46067627279945e-11,0.563951430007572,0.35961356430779,0.708953942861966,0.647086844582318,0.403136483586149,0.189519114655615,0.797485181559694,0.737569758004029,0.734821669946365,0.331656919726341,0.40763569750525,0.39996565832496,0.750014969766546,0.657443967438526,0.362949216799928,0,0.359810747863312,0.00215285107498353,0,0.747775857822881,4.27128776792074e-10,0.00777371856486164,0.647833893863291,0,0.562594307195098,0,4.76951811378967e-12,0.0933693043054751,0,0,0.0222299656365117,3.40906192164425e-10,0,3.82217935079865e-09,6.49162650301349e-08,0,4.44089209850063e-16,5.27986099285727e-10,6.21724893790088e-15,1.11022302462516e-16,4.17531369034663e-06,0.170484433517727,0,0.0587207481101595,0.113427861806179,0,0.0778970377671491,0,0,0.018727194047647,0,1.55431223447522e-15,1.76099135273944e-11,0.327299098997546,3.40815831112451e-09,3.33066907387547e-16,0.000149006756279824,3.24986149102813e-10,0.016284828580873,9.59274881751071e-11
"life time alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85539198344276e-08,0.158694965004912,0.000174087782406573,0.285192241209487,1.78406213624527e-06,0,0,0,0.00935295392536739,0.313146244179312,0.0595857967650557,2.08333196360933e-07,6.66133814775094e-16,0.0804902191236867,0,0.217249798197087,0.000214384341487461,6.66133814775094e-16,4.54936532223726e-07,0.745367787242618,7.15961678832144e-08,0.539056550927427,0.109471131203233,1.17508602848204e-09,0,0,0,2.25486296301369e-13,0.346396891610447,0.213710973131676,0.225864448782823,0.0131499731264173,0,0.00721517030469987,0.367756408151429,0.108746875279316,2.56242138618745e-10,0,0.248890621572327,0.351058648295852,0.369582636317491,0.0159530917742172,0,4.18554080283684e-14,0.0015369559877294,0.442360173784916,0.317328529782223,0.481960682120123,3.46298589803951e-09,0.51311643588069,0.627549135055723,0.833439330866297,0,0,0,0,0,0.000111872130000412,0,0,0,0,0,0,5.26552561552762e-07,1.86857196382562e-11,0,0,0.498602831036689,0,0.232384757614092,0.00128454796808786,0,0,0,0,1.73231646583005e-07,0,0.0128383595938162,0.128873463692425,0.033672946755646,1.16597619337355e-08,0,0.0366233225256521,0.574921023035821,0.000280387010222594,0.0272359655220744
"life time beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233491396490093,1.1238476405051e-07,0.234789158086289,0.000312335090293381,0,0,0,0.172252529422775,0.176330296573657,0.418724129425108,1.77196035622273e-11,1.99840144432528e-15,6.76865992020881e-05,0.000734900357018953,2.6406099529197e-10,0.0965253091780446,0.000985304231529427,0.000126821825446211,0.777888061032158,0,2.70152133996504e-09,0.57301672376057,0.49763264977099,0,1.52569074698405e-05,1.83852932877926e-12,7.7715611723761e-16,0.316872664679909,0.883202890536935,0.911982085871951,5.7944936561416e-05,0,0.44324697829118,0.249348618037504,0.254142296141024,0,0,0.462808637010716,0.866635581088436,0.907331898287793,6.64585211447299e-05,3.35652898142413e-06,0,0.453524789109593,0.281803244109331,0.51553349536024,2.22044604925031e-16,2.10276240864005e-13,5.3277382505712e-12,0.30925787983083,0.41103001557131,0.25547882538986,0,0,0.00218454132311141,0.0104848125378806,0.3291817054921,7.32747196252603e-15,0.102926146837467,2.88657986402541e-14,1.68309810533174e-13,4.87351896252264e-05,0.00889667850812403,0.00213311835884422,0.000200625787814879,2.95508542658141e-06,1.15045697413052e-06,2.86436940832857e-09,1.07063630130355e-05,0.609676456335952,9.60106938618921e-06,0,0,0.000787535237398496,0.0043650846391452,0.346564670435873,2.19024798298051e-12,0.162485663980541,0.105359247895302,0.399134177325998,2.6407676045892e-10,8.51869685902784e-11,0,0.307870844119553,0,0.117765610647153
"life time delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495463753355547,3.60038790181427e-06,0.505254051714014,0.276859380733416,0.279504502898631,0.669728041677675,0.512214479993472,7.38178029813241e-09,0.684618895435314,0.0513841161565036,0.0061277790943064,0.02099114510803,0.691453740528955,0.0572212848608953,0.0473008440634757,0.031800615862814,0.0458084571602142,0.584185707260695,0.00415089780867972,0.596835119601021,0.474386057330087,0.644590309598951,0.351737488969648,0.763594077881253,0.806833650376149,0.0127177979102527,0.342598084666912,0.00375598142093103,0.384089621738569,0.60372685192237,3.65344356767494e-07,0.00131424808903313,0.0345281554857313,0.0263374935344161,0.138240822472433,0.000904031509592951,0.193935122202388,0.000132656385365526,0.46406594362126,0.63044203098896,0.53625856212541,0.312131497255766,0.603111405698145,0,0.625730334553743,0.288762536892768,0.224135477008016,4.89006297677008e-08,0,0.211272040112245,1.48390202125981e-06,0.122745804033005,0.0853116562491218,0.217115964912188,0.591825656240636,0.000727498538670268,0.140310545165237,0.587200882167735,0.103016460235214,0.013964466913423,0.00253246531502749,0.643798924175206,2.42874065727872e-05,2.47374082728014e-05,0.228008992838426,0.122093787190195,0.0750996039508556,0.383880819060252,0.561181003411481,0.582571720537296,0.330939768114474,0.0817455813218346,0.161464962362736,0.524745785916683,0.000481057837636523,0.640612880349034,0.491749115829307,5.2933923910814e-10,0.681590039228087,0.0154210859223844,0.414353781354836,0.00686378784010844,0,0.33760124380995,1.68162372915504e-10
"life time gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654822185699638,0.124450146332624,1.90958360235527e-14,2.05724326463042e-13,5.13232448333678e-05,0.0688251878415089,0.129573466335543,0.000379982270612977,0.00642929007414383,0.0765784844192365,0.156245207503588,0.0968658228346446,0.281142937336226,0.000837414192530028,8.60308233763263e-07,3.85729187035722e-07,5.17315591828105e-05,0.120360603624367,0.352959537955021,0.60882047490555,0.129115412356194,0.000968177932094472,4.23171706898096e-07,0.28844523390459,0.0587005984924535,6.25373086649006e-11,0.717811037648909,3.33066907387547e-15,0.462591877692889,7.67191592476735e-08,0.208936586139969,0.515426462302894,0.426752229097658,0.000795716050442374,0.00482987147185676,8.58152033211823e-07,0.746371405269282,4.36872760189999e-13,0.386827064189457,1.0096875729948e-06,8.30856927845902e-05,0.091318898539094,0.360576581797666,0.565260278083281,0.283898136897069,0.449162935132818,0.000226668865978441,0.424730698393943,6.69333405174388e-05,0.499110390319881,5.6976645623763e-13,3.9235281690253e-13,0.0431040319556721,1.94818097987159e-07,0.57525268668443,1.21565424393566e-10,0.0309961413987369,2.97095681389692e-13,8.15896998851429e-08,1.98357256064874e-07,0.00841501560658475,1.86660720213894e-08,3.08845545804459e-07,3.71231875972988e-06,0.000523137709524613,0.550138861993675,0.000382820155491403,0,0.308274611249816,2.49467113633273e-13,9.99200722162641e-15,0.0279885772599708,1.28199194038281e-07,0.516070539898228,5.22134491439674e-05,0.0581786203508111,0.0780967041874872,8.56213863964506e-06,0.00377832190485605,0.000165424242728029,4.76218848144416e-06,0.541191370359882,0,0.556940347063722
"life time theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604181838065374,1.0351719481605e-10,1.175859409841e-11,0.0164340473535209,0.476409995062809,0.54079751497709,0.559954160824334,0,0.524103878074324,0.393910803793699,0.685595636336921,0.00278442062354101,0.551042984876862,0.842203736404951,0.508549847876777,0.814237971736452,0.119751296926381,0.457585585797444,0.652093944140299,0.428227977603642,5.48638912079014e-12,0,0,0.593747308459748,0.704918548003043,0.824324928083763,0.857558694787965,5.79314374249407e-13,0.414614300842912,0.677592728907726,0.500237132525311,0.703428581341033,0.000254484516861386,0.575602280327698,0.684953209998906,0.852215867725101,0.769803111189897,0,3.47979423054312e-10,0.23590338774781,0.221967132426555,0,0.74689380960023,0.00823571780648447,0.0213311218123666,0,0,0.0819338202743406,0,0.0412393399800546,2.47895669547304e-07,2.31551781839645e-05,5.01010344322594e-11,0,1.64732338880924e-10,0.0334306151951618,0,0,5.55111512312578e-16,0.0786040359468132,0,0,1.11022302462516e-16,0.29002348490041,0.0690011432934927,0.000171380313196634,0.279683525235279,0,0.0114597311192131,1.98644599547215e-07,8.43293840934178e-05,8.10884692725722e-12,0,0.00685161958927005,0.449227643335789,0.467038288830771,0.558879540338922,0,0.0241272740671266,0.567046534312445,2.55351295663786e-15,0.644998807910525,0
"lyapunov exponent zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313772845470428,0.00152077368379011,0,0,1.28991339409801e-06,1.42981917281571e-05,0.0149248914136757,0.0159761671339366,0.00748337582634029,1.5864551528022e-07,0.0423838299174063,0.0370250065051539,2.26266679903553e-06,0.0647381515929581,0.466632525222815,0.0617392505261301,0.0483268633625811,0.0202240623824689,0,0.0345097428185777,4.69192018570652e-10,6.97245676306579e-07,0.698158537535475,0.0498754911444798,0.768629153114967,0.664937392551827,0.548374005525336,0.0122745598990477,0.0158447265853827,0.412959981118134,0.876534613196347,0.0654284647075623,0.673876807848524,0.0105891012186112,0.811695110996289,0.777380971381503,0.509795177655441,0,0.010933776575501,2.36953057175526e-09,0.442114534689611,0.13964368070834,0.240766036761748,0.274736616579369,0.388573853271812,0.323381333419989,0.548798703279063,0.00895698396973743,1.47847289966307e-11,4.37500480288122e-10,0,9.41469124882133e-14,0,1.07897357715103e-09,0,0.000542257753598063,0.000843812737904015,9.05778581028471e-08,0,0.000146803637208093,0.00287419545360057,2.79776202205539e-14,0,0.42835085996935,0,0,0.363407212266374,0,3.12151882120304e-08,0,1.85407245112401e-14,0,0,0,8.30493021020118e-07,9.45225685800022e-06,0.00575174575259729,2.34743190441478e-07,0,0.587246638265463,0.0206463768263765,0.0400463495010717
"lzc exhaustive zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334153210306437,0,0.000199834514361341,0,6.74247671028638e-08,0.0477518404079011,0,1.42937925717845e-07,0,1.28785870856518e-14,2.28705943072782e-14,0.212665153972359,0,0.374707217778938,0.675363411199861,0.522054051552233,0,0,0,0.000384585381577374,0.566990591662829,0.744319209945077,0.330386059400008,2.23046681124828e-09,0,0.0937530725774488,0.121515030802813,0.186000628148546,0,1.19210043059148e-06,0.528474066805126,0.668523843948117,0.311836826985621,6.03018390776811e-08,0,0,0.0382580361698623,2.05851664247803e-06,0.726189159541914,1.04057553056425e-05,0.129660076104526,0.68777768372812,3.0292190977832e-09,0.477692695205388,0,0,0,0,0,0.00293478998364161,0,0,0,0,0,0,0,0,0,0,0.000208843953176219,0,0.00523495381608119,0,0,0,0,0,0.0135429242558847,0,0.0408804317598483,0,2.61605172500179e-05,0,0,7.50777943858694e-06,0.118155249280152,0,0
