"","ampl total power alpha zero","ampl total power beta zero","ampl total power delta zero","ampl total power gamma zero","ampl total power theta zero","approx entropy zero","betw cen e-icoh alpha zero","betw cen e-icoh beta zero","betw cen e-icoh delta zero","betw cen e-icoh gamma zero","betw cen e-icoh theta zero","betw cen e-plv alpha zero","betw cen e-plv beta zero","betw cen e-plv delta zero","betw cen e-plv gamma zero","betw cen e-plv theta zero","betw cen e-wpli alpha zero","betw cen e-wpli beta zero","betw cen e-wpli delta zero","betw cen e-wpli gamma zero","betw cen e-wpli theta zero","clust coef e-icoh alpha zero","clust coef e-icoh beta zero","clust coef e-icoh delta zero","clust coef e-icoh gamma zero","clust coef e-icoh theta zero","clust coef e-plv alpha zero","clust coef e-plv beta zero","clust coef e-plv delta zero","clust coef e-plv gamma zero","clust coef e-plv theta zero","clust coef e-wpli alpha zero","clust coef e-wpli beta zero","clust coef e-wpli delta zero","clust coef e-wpli gamma zero","clust coef e-wpli theta zero","correlation dimension zero","dfa exponent alpha zero","dfa exponent beta zero","dfa exponent delta zero","dfa exponent gamma zero","dfa exponent theta zero","higuchi fractal dim zero","hjorth activity zero","hjorth complexity zero","hjorth mobility zero","katz fractal dim zero","kurtosis ampl alpha zero","kurtosis ampl beta zero","kurtosis ampl delta zero","kurtosis ampl gamma zero","kurtosis ampl theta zero","life time alpha zero","life time beta zero","life time delta zero","life time gamma zero","life time theta zero","lyapunov exponent zero","lzc exhaustive zero","lzc primitive zero","mean ampl alpha zero","mean ampl beta zero","mean ampl delta zero","mean ampl gamma zero","mean ampl theta zero","microstate A zero","microstate B zero","microstate C zero","microstate D zero","microstate E zero","mod index alpha-beta zero","mod index alpha-gamma zero","mod index beta-gamma zero","mod index delta-alpha zero","mod index delta-beta zero","mod index delta-gamma zero","mod index delta-theta zero","mod index theta-alpha zero","mod index theta-beta zero","mod index theta-gamma zero","node str e-icoh alpha zero","node str e-icoh beta zero","node str e-icoh delta zero","node str e-icoh gamma zero","node str e-icoh theta zero","node str e-plv alpha zero","node str e-plv beta zero","node str e-plv delta zero","node str e-plv gamma zero","node str e-plv theta zero","node str e-wpli alpha zero","node str e-wpli beta zero","node str e-wpli delta zero","node str e-wpli gamma zero","node str e-wpli theta zero","permutation entropy zero","range asymmetry alpha zero","range asymmetry beta zero","range asymmetry delta zero","range asymmetry gamma zero","range asymmetry theta zero","range coef var alpha zero","range coef var beta zero","range coef var delta zero","range coef var gamma zero","range coef var theta zero","relative ampl alpha zero","relative ampl beta zero","relative ampl delta zero","relative ampl gamma zero","relative ampl theta zero","rqa determinism zero","rqa entropy zero","rqa laminarity zero","rqa max diagonal zero","rqa max vertical zero","rqa mean diagonal zero","rqa rte zero","rqa trapping time zero","sample entropy zero","skewness ampl alpha zero","skewness ampl beta zero","skewness ampl delta zero","skewness ampl gamma zero","skewness ampl theta zero","spectral entropy alpha zero","spectral entropy beta zero","spectral entropy delta zero","spectral entropy gamma zero","spectral entropy theta zero","std ampl alpha zero","std ampl beta zero","std ampl delta zero","std ampl gamma zero","std ampl theta zero","waiting time alpha zero","waiting time beta zero","waiting time delta zero","waiting time gamma zero","waiting time theta zero"
"mod index theta-beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969820104228771,0.709139970371384,0.0551421467775231,-0.00171009367431587,-0.000192868353126289,0.00458357549296882,0.26847303201655,0.287507520333251,0.0497945606429598,0.0671636498931037,0.00020619817510236,0.247622928909958,0.0798849456866411,0.00142843365551984,-0.008800524143436,0.0131731888545555,0.280559874301522,0.491010936771957,0.368758645522694,0.281648566530732,0.00714452459165245,0.0105158846384905,0.133889329862878,0.25099757239844,0.155313392948128,0.0133836763866032,-0.00913188632649878,0.109137201859046,0.358233766485818,0.185851064120938,0.464431453293483,0.307357677353124,0.0206219369208397,0.352587378454455,0.409016692083473,0.259958394546759,0.244966533119953,0.247379732470075,0.402249706964007,0.121677514704385,0.121965800701756,0.379413370936004,0.0756959759953298,0.109241187839154,0.366959583025075,0.00993763934814172,0.460813771468244,0.351465522501862,0.210887249962301,0.460830407801908,0.329231349574097,0.0198302110837404,0.33799363096694,0.118620605722081,0.189861086757147,0.0404426539498425,0.395215427435516,0.100628889775445,0.0577105279756566,0.0216347414443027,0.201150599111393,0.0410130751929897
"mod index theta-gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975765508222498,0.0409646719635409,0.0120363119468506,-0.00426615400255807,0.00154744170908941,0.247396607782966,0.272285846351931,0.0604932426005844,0.0707190734364484,0.0165956246285601,0.256525411624977,0.0673611584643733,0.0198501252645024,-0.00644040631841802,0.0059555950090144,0.247040142805174,0.482672789137036,0.404069193560867,0.27281401377403,-0.00121272631213805,0.0389860110520378,0.134956120337089,0.203031038957075,0.105949568793083,0.0354962075243517,0.00407990919989299,0.162860121588766,0.393809890020153,0.215368970653284,0.559038950979806,0.306662059191364,0.0124864333259795,0.338431124670997,0.421530908370853,0.24662283369408,0.252254460628299,0.262058848928592,0.419134355209445,0.0787711788352636,0.11419091981673,0.400185081421107,0.0641526721981539,0.103064213714495,0.435079101240247,0.132129334659162,0.530199767863796,0.371250955200065,0.230517274623612,0.556324475310837,0.331322478844393,0.0112529720709648,0.409068013012628,0.169489676737472,0.221493511167725,0.124404756235559,0.458463760766989,0.145583387878896,0.0654320460490095,0.0528459421011041,0.0878834373663227,0.0483654293392322
"node str e-icoh alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598976812850198,0.111454799182772,0.000465160780987859,-0.00715368653293477,0.0785920642008401,0.319955071862135,0.0202396301218099,0.0164817309016104,-0.00552650935151765,0.0596072620927162,0.951658090330758,0.108721181191399,-0.0100605016221748,0.00596953630734063,0.0967515077696394,0.119481589341228,0.101568506545044,0.0614606060140728,-0.012181421996973,-0.0017162659437346,0.0169513567250623,-0.000863303614045456,-0.00010523715113325,-0.00235083050166309,0.0374020809011846,0.0199319282567188,0.128534229900922,0.0709801730829887,0.100023442781779,0.0926445371925519,0.00616644251315173,0.113853808779328,0.120239171289017,0.0909255653627939,0.110712745391666,0.144626973705305,0.121656195071851,0.053478099407506,0.0923698452839102,0.119854624210851,0.071772859510773,0.0238746405688597,0.0506304692351137,-0.00400460087808886,0.0169850637093458,0.139657946531542,0.0776559241502371,0.0942617819671998,0.0978008318082953,0.00865056706673467,0.0682691962754231,0.0343860129649734,0.0368032830831896,-0.00101072246588778,0.0531048001517945,0.0753869822300503,0.0150591496213168,0.00703216907423076,0.0140285596368059,0.00151287836301131
"node str e-icoh beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622513412111751,-0.000126650906011933,0.000739121874733165,0.00193707055195664,0.0215026281096588,0.0623342933130724,0.004728749761417,0.00810230492357902,-0.00145449199182732,0.0972426213170875,0.945175731272489,-0.00114071299019951,-0.00151955169356796,0.00441900387766993,0.00553312565284767,0.00193134213436159,-0.00651287246598184,0.00806280355198667,0.0100922015278918,0.0428725097850424,0.0637814129300662,0.0721101880830528,-0.00170136724971183,-0.00163370535935185,0.0394946264852251,0.00568762037456287,0.0503128214781114,0.0224955267236818,0.00191094927138443,-0.00797776571664538,0.0038089743005226,0.0056118982110374,0.00385670587212955,-0.00392985769850567,-0.00184079367927731,0.00627949447959895,0.000635594401206715,-0.00389192246142991,-0.00115869656394248,0.000915661347850185,-0.00286951852702573,0.00547408103317079,0.094159432091138,-0.00635062396886225,0.00386196866360419,0.0444285270818381,0.0218130152557925,0.00190868835465334,-0.00707422084480301,0.000815460728053841,0.0243934578398703,0.0214885414029033,0.00634109014217338,0.0193114509433707,0.0177896781573442,0.178405982128097,0.00591814566269169,0.1430858002314,0.0160633733373142
"node str e-icoh delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318413512534183,-0.00577934059013424,0.00997409398016913,0.0164815560833331,0.000204074067175674,0.0703486079244286,-0.00499202723456423,0.0272110629061704,0.00274850863533545,-6.1573105307653e-05,0.891421727520126,0.00106465911154308,0.00112853806770921,-0.00014395287072014,-0.00630000412550415,-0.00080051895238202,0.0528290361686608,-0.00188983753342261,0.00418795566882726,-0.00125092865626563,0.00178102637713289,0.0384504447281991,-0.00548537412302228,-0.000992779349859115,0.000938689370500921,0.00649340453290269,-0.00805507062894241,0.000656610368798635,0.00291430954045124,0.00510336540731903,0.00127766342799404,0.00316006878825546,0.0045407804567925,-0.000976399819297305,0.000644525179526982,-0.00395178399281796,0.000752287088861323,0.000772111943034717,-0.00596327642411918,-0.00431592524140093,0.00502261945809997,0.000942503383753603,0.000594431780390465,0.00181856867194569,0.0065752500642126,-0.00783985580363288,0.000828420478229819,0.00368346127236158,-0.000145794503835995,-0.00208441070090488,0.00983237075611105,0.0124195346440061,0.0147029711643284,0.0017200565314227,-0.00423858138250165,0.00843516686050423,0.00379360699519836,0.00496388145977421
"node str e-icoh gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650740219474081,-0.00787668998806997,0.00192226758414128,0.0158257900554362,0.011119280562883,0.0269814086581709,-0.00729085645682987,-0.00616940996258555,0.0003938628465815,-0.00717805910204365,0.832483693084842,-0.00810167268423421,0.0184261420868178,0.00613853008472422,0.00532040410451914,-0.00504857415946286,0.12509249328847,-0.00493750741463526,-0.00435082669781589,0.00953213481380484,-0.00132388713484141,0.254772066724973,0.00531005158947524,0.00323857510154351,-0.000934672718773639,0.00379859583795329,0.0407970060303352,-0.00823457851524637,0.00899027759310982,0.0113751460256212,0.0115990600407639,0.00335046767908544,0.00111501417036702,0.00786136614143966,0.0103157557435558,0.000897750531072255,0.0129569790265216,0.00291884024825142,0.0115664799071345,-0.000321136262331076,0.00517077798652427,-0.00830768750117573,0.0078438021523811,-0.000560095993626099,0.00269013265830884,0.0389115784549274,-0.00785542824944207,0.000895688157995627,-0.000613381992936623,-0.00183745180821877,-0.000407871120901156,0.00153256955763018,-0.00316751903434699,-0.00789733690101953,-0.00580332504646519,0.0383783099527569,-0.0110671853783295
"node str e-icoh theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677258980566887,0.174535528325556,0.0124485169047057,0.0686311935868133,-0.00254161048586432,0.282283476367474,0.094202933660223,0.000673577233354138,0.0172041349613014,-0.00635624048514716,0.932069949549112,0.205639977999025,0.168288303379513,0.0716037206945773,0.0184483275931827,0.00123142455025707,0.106676718468677,0.170807570684616,0.0611467754523177,0.0394534605330781,-0.0112005848528053,0.0822172146897425,0.0860866291022839,0.139454705944617,0.143818056116068,0.141927810055136,0.0994478576030017,0.213520538763906,0.170026457002614,0.180610733707972,0.144205778955347,0.105991126964772,0.159477479414262,0.110016847519416,0.0997905867153615,0.188049378377892,-0.000781682611544466,0.0187388678003495,0.186499239285002,-0.00627884088565986,0.284212304026397,0.0623196823753558,0.155614716899705,0.145948793337216,0.150844138990809,0.0813430859472939,0.170895964236103,0.0525447156453264,0.170869252208419,0.0343474984254927,0.31411052007471,0.0138257722204383,0.0650926079407903,0.0225372870439082,0.124517255316022,0.137496623421028
"node str e-plv alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717440306808811,0.207085503223327,0.174283911847062,0.0442173113092181,0.356908191335119,0.411000266084676,0.0314902293625851,0.00117212015348717,0.0233512197797742,0.211047282030003,0.44485740647924,0.419896132800577,0.216609246416939,-0.00338401423271643,-0.0072203748168067,0.112343684261428,0.116682834819482,0.03178445180947,0.00753765804929597,0.00182649049263143,0.0355971813213281,0.517046108954025,0.247818189381708,0.437410606607604,0.281499448129208,0.119488692138689,0.359438442853437,0.462658342763772,0.234270978131142,0.261387669657621,0.330257651096716,0.483294928075885,0.0917849312068603,0.107886716398619,0.363989425715244,0.310390622821423,0.0406080689317687,0.298875785600833,0.00346773966348418,0.104726440453308,0.481485499838325,0.266164113023378,0.439799326545092,0.298746198552293,0.135256587972453,0.330274732636886,0.106134354736297,0.117783008007627,0.0179988028798687,0.206427053229934,0.266983435369228,0.00895935173934608,0.0128623483045038,0.158620990432778,0.0632468099825647
"node str e-plv beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316935521655042,0.226501766346025,0.46679605052323,0.246945396490584,0.0216817632400811,0.100985380845358,-9.62124918857957e-05,0.00035213258861095,0.0147345737371268,0.106866579577738,0.0295803109664429,0.0669513504802212,0.00329072712623078,0.00442486883559182,0.0076426289660613,-0.00126874936195227,-0.00116850350476919,0.00484167807713302,-0.00471798982318189,0.00108111685069634,0.0733252062790603,0.0361629757210538,0.0986230372504304,0.131121409233492,0.0518105995673928,0.0650236118379148,0.109032239919761,0.0606562783584652,0.0514821635484372,0.0606558325582106,0.102354087323933,0.0595347882593452,0.0442809626976582,0.0957069689019497,0.043774683536497,0.0138930921828438,0.0640675850396006,0.102244326052955,0.00362390951852188,0.0537920323646475,0.0363620394815267,0.102319918587013,0.127420292575975,0.0553976534744006,0.0422754204564919,0.028993662250283,0.0166205880359683,0.0797082628320672,0.0199964700467421,0.0352272523509933,0.00222237103643138,0.00785445429714668,0.0289010439851285,0.00844826172701331
"node str e-plv delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227926172927244,0.160821613138631,0.46253918359988,0.0241894303883283,-0.00616836037084784,0.0908939484431082,0.000239554637287166,0.0909985673362566,0.125237135872042,0.0875666615637314,0.0533590270500316,-0.00279457045026175,-0.000714283161105834,0.0956396560889569,0.0812046342077782,0.0578068377708435,0.0188039239860744,-0.00303129021527481,0.01473237476877,0.0676190908524161,0.0940797589833613,0.0566013484610195,0.0844448092108856,0.0109787619694422,0.128210766990389,0.0992791293286368,0.105556811684408,0.115346461729166,0.0770837325270317,0.0950757743615556,0.0389784217323515,0.0540937677950206,0.116907877758469,0.0091103973702651,0.000482892181251161,0.0932426942050857,0.00963826447838132,0.0374617149578657,0.0537072668098926,0.101511877934241,0.0554572338017289,0.0915858831861942,0.00858451611170356,0.0995993323093707,0.0455614171392674,0.138763090538221,0.0212278354684217,0.154126246633,0.0287901060291815,0.0456116899712143,0.0593151035849194,0.0981402023783139,0.00341764587251465
"node str e-plv gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11777649538647,0.0890200659060805,-0.00685495708710797,0.00361187595016054,0.000913034332026948,0.00100808360920202,-0.00309523883944179,0.0348661978791478,0.00767991185437476,0.00703637210002435,-0.0172743083398392,0.0182344913664491,0.00384696856609686,0.00373067592436868,0.0097015230913391,-0.00752733518683193,0.00353644048286441,0.000875716912420804,0.0195780820203771,0.00913149150288027,0.0278645794134652,0.0619882631027182,0.0064863160565558,0.0345563954036968,0.0379572793094406,0.0348840098638589,0.0301183103097994,0.0262680653549975,0.0333798965936793,0.0450104767824578,0.0398063832853236,0.0396366484439725,-0.00291904076541197,0.00524293232087722,0.0337466426558241,0.0912788065573406,-0.00945911034357353,0.00621570292457478,0.0111475316411348,0.0288881070127821,0.0584694435105797,0.00888764523396485,0.0138771586453458,0.0147624212645516,0.0108953721168197,0.0937353738657459,0.00898414296017049,0.0163625766180836,0.0313908428208258,0.00922418365106489,0.0200606182587884,-0.0135414367951125
"node str e-plv theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472882162286195,0.0780288499424098,0.000164543258209161,0.0276668955922228,-0.00493888015195114,0.338971045886952,0.241466595826797,0.155360636634572,0.0939894809672677,0.00151036921733647,-0.00510214081835972,0.167765285337514,0.0845297709712465,0.0282196173507371,0.00545047745909631,-0.014139180017142,0.0346508753628572,0.169010509536081,0.200951281349902,0.182556193997714,0.163931307828564,0.0529517822937989,0.255626490957906,0.207738140939763,0.213053308368329,0.219544967231905,0.159598544363777,0.201751099027276,0.0762192882273596,0.11433585717987,0.227104653551722,0.0393925407043462,0.0540731706606513,0.186897430971848,0.0102782987634941,0.240797220290062,0.128381947328479,0.214359454523279,0.18416394584884,0.175947237660784,0.0432166731498284,0.138515938137581,0.0251081385605633,0.110097562456191,0.0123843778226986,0.237511857647812,0.0754413674184861,0.0552830822719308,0.0257250435805358,0.118154880361772,0.0680511246264021
"node str e-wpli alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650008533882569,0.0993804959807306,-0.00955721911272024,0.00787050443518358,0.116882136511712,0.173915237379333,0.162178196312458,0.0989743682498488,-0.0163085566778999,-0.00399453161583941,0.0303162813299055,0.00667176645874265,-0.00658068341274545,-0.00622389121756498,0.0307292350165179,0.0181713797907204,0.195387253538995,0.117589520001776,0.14991702516698,0.123176757285304,0.018381037682662,0.16555958053467,0.177095659432882,0.123095214690361,0.146470816842014,0.181407372122046,0.181753747101193,0.0530836844628532,0.0932417164109166,0.16399813240399,0.111063918546291,0.021269456780795,0.0814640446035546,-0.00780218130148694,0.0286864113469564,0.190701856474837,0.125879910209676,0.14401288024699,0.130782967422141,0.0221893909819156,0.102856826137926,0.0421253765406219,0.0479962862760054,1.95524621974712e-05,0.0750565437700363,0.11845436715191,0.00762975323815804,0.00418891754761453,0.0318122813681814,-0.000499162743456605
"node str e-wpli beta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651879656901501,-0.000320948954468263,-0.000425670470066029,0.00269673805649397,0.00653243259818181,0.00150856269859306,0.00214280730459325,0.00987106674052648,0.00897000341371001,0.0303994688146053,0.039360738298396,0.029665936119258,0.00228570670617773,-0.00521987139601823,0.0322739239443819,0.00632241407028571,0.0466738561231268,0.0371065675520782,0.00487718695094926,-0.002538700951845,0.000676175993080669,0.00908852002528503,0.00294699111461107,-0.00119996764248344,0.00150567326281064,0.00990016673240624,0.00301649521260069,-0.00302874120482611,0.00182521127517549,0.00251500762597045,-0.00220097836958817,0.00847321135868361,0.0738367813312565,-0.00669656175460915,0.0070636868934686,0.0386968396939154,0.0356422614525701,0.00487192665026838,-0.0024995109587009,0.00386125404336074,0.0201986622366814,0.0221633968743182,0.00196751322474932,0.0200459478266306,0.0219775589733008,0.134053318963017,0.0115134314851857,0.0835504727767898,0.000818619815611182
"node str e-wpli delta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297571019863703,-0.000727241939055791,0.00737810959410348,-0.00556576474804361,-0.00786702614410511,-0.00737484663010652,0.0525865957828614,-0.00101513136166477,-0.00557079710966588,-0.00174316517410074,-0.00451940770134589,0.0425637080314116,-0.00346145076179993,-0.00294642287600934,-0.00750391548166481,0.00144871782088179,-0.00985248407788535,-0.00371961158478773,0.0032465645398317,-0.00173126535623476,-0.00549387043774411,-0.00286412621093122,-0.0014191200662481,-0.00423649975102933,-0.00635605620158081,-0.00955431243534807,-0.00397141565038526,-0.0044783260365948,-0.00821114039241633,-0.000850599961679757,0.00500267478233752,-0.00285620181490873,-0.00443140348263533,-0.0069755014934175,0.0007739538313713,-0.0100649813065578,-0.00352605716347582,0.00141070556029577,-0.00256716961194033,-0.0062962813522489,0.00974501894099819,0.0152693098472901,0.0224565099214302,0.00300385213720289,0.000888886258905409,0.00642300301160179,-0.00356223688696695,0.0108920203214344
"node str e-wpli gamma zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638280171383638,-0.00428613740361352,0.044053261479451,0.0202045196299555,-0.00218103775721576,-0.00396211423150082,0.0610568527708232,-0.00366488384798884,-0.00467685375564415,0.00259368875319373,-0.00690523837737074,0.131030608813906,0.0112161990641545,0.0166122027353326,0.0108112870198272,0.00446306236391464,0.0901827253870346,-0.0076611131311286,0.0337250078804461,0.0352288165024099,0.0397115546470019,0.0304272674514362,0.0340374969456691,0.0291881854452795,0.0230308366787606,0.025449730563394,0.0438664006339764,0.0124192325976227,0.0120332935425229,-0.00772906702946048,0.0108892181334427,-0.00657820922637167,0.0206191262005414,0.0118913684977607,0.00345844373575974,0.0862819507856969,-0.00653420272190303,0.0125983709329224,0.00849129016778729,0.00406010985359573,0.00760043123312817,0.00881034763762893,0.0092706314035437,0.000231062696796275,-0.00778065170055272,0.0406191570232422,-0.00685603018088593
"node str e-wpli theta zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742138611982226,0.222154698547528,0.18882975355672,0.0921896469075919,0.00663725907290842,0.000390478721629765,0.129827048586058,0.180968392000801,0.0681117674379589,0.0273406900168333,-0.0133073679575966,0.0672285587413107,0.090012897191572,0.154260141438528,0.151879002678032,0.15159105001277,0.105958991390535,0.232890212309326,0.179378754035075,0.197588614054332,0.157415704791256,0.11101289898798,0.168246201601987,0.124575795736213,0.107328673434536,0.200130229267261,-0.00383059549548647,0.0105566523440639,0.183037424850602,-0.00537857931922003,0.304014935318372,0.0686913180101898,0.172236609395591,0.153311610883408,0.161380754266351,0.0841172086367939,0.174919785859166,0.0501791374137676,0.175368647184805,0.0312428616695362,0.338870229717357,0.0132133129689975,0.0680859134131428,0.0143913728200696,0.149466856750057,0.151865837702021
"permutation entropy zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982438545694486,0.675021157525726,0.292958071439417,-0.00268976716280207,0.00844573616960769,0.198869076384812,0.245118977793145,0.0554396609948904,0.0399022188398438,-0.00182973880565794,0.0942482454157324,0.666520836718995,0.467377129209041,0.523563273323239,0.803665964733615,0.05639377963932,0.814557667786612,0.927943115873015,0.658552312620008,0.689876119634862,0.698345731301581,0.906079927465193,0.269069719098053,0.39195962732277,0.918810911661724,0.236699472205825,0.0376484735873562,0.466393566246711,0.125432930044683,0.168713993789166,0.579917531630347,0.506323259046067,0.52704772661464,0.837387686340413,0.0660652979153575,0.6812742548667,0.270662733573111,0.442088667426169,0.0645739237030278,0.565836412107041,0.302253309970386,0.038555269508333,0.105433337246261,0.216580716974322,0.0451421965663848
"range asymmetry alpha zero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983170185016791,0.443637163021502,0.0183026231593453,0.018450040865885,0.201581515927305,0.319430216788592,0.126789263565568,0.0580539010060695,-0.00471722301653432,0.0746188267956728,0.608540608937745,0.407409288006941,0.516987397643441,0.434368119108268,0.0730908007495141,0.571302390343706,0.659783792732535,0.402197846438138,0.431082096636346,0.426609689497572,0.684955389821082,0.143212318043201,0.177638624145419,0.593733650860093,0.215442118908391,0.0332056678836425,0.444281164986662,0.0273661442050465,0.156031708758645,0.506041972452164,0.428998638274773,0.517842385210499,0.464311078505414,0.0823823087629541,0.696520023631129,0.303782035747135,0.442979632504316,0.121817278378573,0.529049192883677,0.320003199569044,0.0310024851223857,0.0919579853790488,0.1692688003173,0.0583519901056552
