,Cvlt_attention_span,Cvlt_delayed_memory,Pts-2_subtest_3,Rwt_animal_categories,Rwt_s_words,Tap_alertness,Tap_simon_congruent,Tap_simon_incongruent,Tap_working_memory,Tmt-A,Tmt-B,Vocabulary_test
node str e-plv delta,-0.33221089350491395,0.3008013202398915,-0.307060525277734,-0.25556004753563766,0.21342707498451655,-0.254060998090693,-0.2590819083587378,0.32643759209850176,-0.21427582127332803,-0.2740550477197754,0.25523233486943164,0.28206375537781087
node str e-plv gamma,-0.27811260802847465,-0.2929455553873682,-0.29190330992982505,-0.32930160912958323,-0.37099746635973935,0.385246935744779,-0.24014401455708462,0.2522002996888448,0.32356681484792477,0.25647805393971446,0.283026113671275,-0.3212668204097437
node str e-plv theta,-0.24288581748567697,0.27012299694731573,-0.3240791530367896,-0.2606813397024426,-0.4514240202908427,0.2004432477997448,0.2294869488436068,-0.23427053300103076,-0.3009027839223172,-0.31288559844879255,0.3263248847926267,0.34044512427792545
node str e-wpli alpha,-0.22853864249125458,-0.3127891693573506,0.22124216086772328,-0.1873434267521861,-0.2681979369865772,0.2447175573401332,0.2510411042731182,-0.14925523477341818,-0.21178277787151123,-0.17614766689330413,-0.19244431643625193,0.22849510081536117
node str e-wpli beta,0.24849887751722172,0.20838197043054224,-0.19129034297927167,-0.2320727420809803,0.3171609159732049,0.268214673836824,0.17747374748976347,0.20012339307311527,0.27932159002982193,-0.2962655183702249,-0.2170698924731183,-0.26008005018717123
node str e-wpli delta,-0.27610448741374105,0.33196011844699475,-0.2056498101509749,0.2549041184896429,0.26488996883430893,0.21366509791846147,-0.24000000015555115,0.1909822339331202,-0.24794449832614734,-0.3326786029059958,-0.2562884024577573,0.36189677059706443
node str e-wpli gamma,0.16485944420235116,-0.3167771111479282,-0.19938869567711778,-0.3459773437219876,-0.39198160021115125,0.32276424975518647,-0.20776477661230627,0.30961584470038406,0.27806247720062144,0.24368562866711996,0.3013152841781874,-0.3023061769889939
node str e-wpli theta,0.21443340973957117,-0.22791327570608186,0.40121898425716823,0.1568427261134313,-0.21042212681566216,0.19868033445058259,0.19245124524924584,-0.31273844451680116,-0.33061784669144717,-0.3272393039711919,-0.19810867895545314,0.33621283780007954
node str s-lcoh alpha,-0.17710172168494429,-0.2717325879109826,0.187204905349612,0.1558336045042087,-0.24946120134548497,0.22268114047560542,0.2431683169892878,-0.16524596770426356,0.1972526158225383,-0.17257183148246077,-0.1392089093701997,0.2989929012891946
node str s-lcoh beta,0.31174257976919495,0.2318291462594803,0.2720804764604705,0.23989343455245593,0.3435994095260668,0.1932153030681797,0.17276927703966968,-0.1781392830752759,0.2886893894790731,-0.3353982523733978,-0.23492703533026116,-0.20416549969128694
node str s-lcoh delta,-0.20008623474514878,0.2452584201205217,-0.1150449566837298,0.2697886622256771,0.21729057977304367,0.22064119788586053,-0.19149114923902263,-0.16919958198795287,-0.2649928860335211,-0.22308680214550125,-0.3024673579109063,0.31850978807560404
node str s-lcoh gamma,0.21048975118292557,-0.22656794594540505,0.15756735189421114,-0.17192909417131003,-0.20572531707274683,0.35434558318160686,0.3435463548581262,0.3475655053724849,0.39286838496711607,0.20022160106771422,0.33592549923195086,-0.19204906811756806
node str s-lcoh theta,-0.21479632310367971,-0.26140237724864307,0.37235500479081535,0.20656719340787771,-0.16895889241852818,0.23937844833981328,0.23762376253024867,-0.22082320798517024,-0.22855416075646087,-0.32054090806073887,-0.1867799539170507,0.32412059072051974
node str s-lps alpha,-0.23083709379727507,-0.29167229686387053,0.18853448564328823,0.21004866295969585,-0.24138066845444794,0.27277306406822915,0.30648664886350957,0.19548985786165773,0.15746465041980495,0.1564050263151268,-0.15682603686635946,0.30670775492595365
node str s-lps beta,0.37174425596846566,-0.23636963420176446,0.2313953194739781,-0.21141097713214643,0.18615527647726646,0.18913541788868998,0.18467446756643768,-0.24945543372118786,0.40364639078507175,-0.4061595024048752,-0.27289746543778803,-0.2661503582211103
node str s-lps delta,-0.33034793823582365,-0.17619015115720504,0.14412650383450243,0.23313231977066415,0.26410716721048966,-0.14148638850847672,-0.23126312646251979,0.1627277420458627,-0.2650936150598571,-0.23023847296718794,-0.22753456221198157,0.37788272123624245
node str s-lps gamma,0.3476468085916618,-0.2743271524494306,0.1841589577677356,-0.1491986299235697,-0.22867908081634902,0.27906918317237994,0.2765556557448005,0.25736266228856647,0.37823749389180716,0.18037823273148498,0.2828821044546851,-0.27154350041859393
node str s-lps theta,-0.22740151395038133,-0.27050737687893767,0.24986439846249872,0.24882416079407643,0.24466338494143172,0.22147228560760845,0.2126132614639336,-0.1685952078299367,-0.14520089146339282,-0.2231371660245272,0.17492319508448542,0.31604296967137385
permutation entropy,0.17085961182227824,0.2252226161847283,-0.3570769185071177,-0.3012228003529628,-0.20049822235885723,0.17354622698681257,-0.19077107723135517,0.14560380756873695,0.17390866396916246,0.10271713127345068,0.2572004608294931,-0.25275214845695804
range asymmetry alpha,-0.1863439153575739,0.2922248430155771,-0.3733219722771253,0.23386393293735053,0.25127932124596836,0.263328885412003,-0.26829883005688077,0.32112413595927597,0.29924075498777264,-0.1652690690236962,0.3138440860215054,-0.2280114109321788
range asymmetry beta,-0.22244169797423194,0.36643419356433715,-0.3803083123657149,-0.29378052848494574,0.32054463912132664,0.30417810615973334,0.308238824082167,0.30389947245581417,-0.32283652940698854,0.33252751126891794,0.31072388632872505,0.3537224115712821
range asymmetry delta,0.36407468687363953,0.20122289420408365,0.2823061576281985,0.34580074744037365,0.28519230772303955,-0.3286826017130882,0.23205520567095395,-0.30946475116088,-0.3198146586169075,-0.18803354234343128,-0.2539842549923196,0.24448105145453916
range asymmetry gamma,-0.3187830990328997,-0.2639488942956384,0.2900902458929938,0.22526117121872738,0.2525166528449084,0.33462613814740655,-0.23788778893306006,0.30765162868683144,0.30656879165371903,-0.26438518294679053,0.35800691244239635,-0.25400974215323224
range asymmetry theta,-0.32623492010926075,0.233294594748789,-0.30307178439670535,0.2670135778003148,0.30200991680251044,0.24355907142496944,-0.3015181520106044,-0.25763966711099057,0.23442162654053483,-0.28040089647704664,-0.32464477726574503,0.25831458211355557
range coef var alpha,-0.1902391854656717,0.13393238242451844,-0.18614124111467106,0.35379803619346323,0.27377855501444964,-0.2250232967823495,-0.28968496868460314,-0.21314261972704768,0.19596832073675388,-0.29097731107249886,0.2438556067588326,-0.2386525883621914
range coef var beta,0.14085877372264285,0.2645494879387976,0.2146426077736577,0.4096529172639372,0.2847125260826342,0.2449694021042992,-0.291869187107861,-0.35962780627622487,-0.3098424850096402,-0.2936969605399008,-0.17165898617511519,0.26375609329935745
range coef var delta,0.26456384243509096,0.16292904351624826,-0.1614110476522933,0.28800330727214607,0.16913565407551961,-0.22129599427269225,-0.23611161131414707,-0.2207224789588342,-0.24293322926592967,-0.17519075319181085,-0.14986559139784947,0.29210032045384554
range coef var gamma,0.21961097373418573,-0.2987352781074236,-0.2124427567423025,-0.19448296213743638,-0.32087291077002505,0.2473619273638765,-0.3276087610884206,0.14731620101644954,0.24739048868129918,-0.25003147742439125,0.23185483870967744,0.20293209048917188
range coef var theta,-0.26059598965417147,-0.2163818777574238,0.21662489112059316,0.27163030916250847,0.21832589804970776,-0.270053140615236,-0.13930993108339024,0.1555256166628363,-0.17763563794359571,-0.2239429880889426,-0.2539842549923196,0.41128150766998656
relative ampl alpha,-0.3107990050225129,-0.4225776873268662,0.38775396201030177,0.13920832599226537,-0.22378025775115779,-0.13211776328150032,0.19362736286176926,-0.11533473515475876,-0.1913347855252963,0.16335524162070963,-0.20391705069124424,0.3408804451727896
relative ampl beta,0.3292833923677721,0.29035099084892013,-0.3917668770784882,0.23901045314438607,0.3868555121583996,-0.13919460115456583,-0.18287428754726914,0.30112942423157324,0.28332556882667925,-0.23814560197426404,-0.1464093701996928,-0.33006997628366314
relative ampl delta,0.17806949065590028,0.2676965986289523,-0.3477215080770686,-0.22241040267267337,-0.13004607621512781,0.2644621868507501,-0.14012601269207994,0.10125785372429803,0.19763034967129844,0.1713127345068117,0.28921850998463905,-0.3003714174562644
relative ampl gamma,0.19749745274784158,0.17885678693283222,-0.3411703033573185,-0.30947236950835805,-0.18549873317986967,0.19381973050217816,-0.19545154528119343,0.19176288388722446,0.22820160916428472,0.11807811437636928,0.2821620583717358,-0.2876261890344084
relative ampl theta,0.16575463050048544,0.27845923671436645,0.2569957836740348,0.20977115451715964,0.1276724196783857,0.1948522940352589,-0.18834683480554154,-0.35031037134014176,-0.2823686430764869,-0.17715494447382338,0.18951612903225806,0.1883730250053819
rqa determinism,-0.20400569907752053,-0.26363658560119557,0.3963116242641451,0.32049702308911554,-0.19418530603773454,-0.16707381654774556,0.19828382851135196,-0.2102466602198867,-0.18657533903091872,-0.14648334214701217,-0.277073732718894,0.35115885519041534
rqa entropy,0.22720796015619016,-0.2297871278727388,0.29463499307865076,0.30601612799677047,0.20249310391633202,-0.1397990285885643,0.14562256235060794,0.2960426084016035,0.312436257437793,-0.14205132079272745,-0.2812019969278034,0.2790648781020801
rqa laminarity,-0.25566036790229596,-0.24146266829575508,0.398245559236765,0.27607044424308813,-0.2488046580480882,-0.17316845984056353,0.2010201021404881,-0.24346205665419385,-0.21908563228087363,-0.12009266953740777,-0.20746927803379417,0.3020159630590845
rqa max diagonal,-0.24121641601077798,-0.24778091342179065,0.3764887907947905,0.2978170149218364,-0.17378196048786593,-0.16450499995325205,0.19437143726969225,-0.23573110388290322,-0.2866748089523523,-0.141346226486364,-0.22206221198156684,0.2870941301629078
rqa max vertical,-0.2404180066097393,-0.26450144044734486,0.38511897561010705,0.37771421833204016,0.19746802252471835,-0.1452640599709672,0.18484248436822676,-0.1769557170158275,-0.20344745094220437,-0.14190022915564957,-0.20622119815668202,0.2646992885715631
rqa mean diagonal,0.20705417133603185,-0.2304597927530772,0.3221210438770119,0.299002732812673,0.22976490242358213,-0.11463973664837773,0.14360636072913915,0.2865740799260163,0.3196887473339875,-0.10800533857117674,-0.2792818740399386,0.29214868944216377
rqa rte,-0.19036015658704122,-0.23288619107144062,0.38262903433285883,0.3549585260440693,0.21842690471084572,-0.16548719453349958,0.26045004517330583,-0.12059782678081654,-0.3001221339682129,0.19236483593966408,-0.20967741935483872,0.25993494322221655
rqa trapping time,-0.2444100536149327,-0.22659196969113146,0.40305622248115724,0.3221873017845635,-0.1799181151519972,-0.15667262778768845,0.19777977810598474,-0.2004255801521234,-0.25524735273550986,-0.11334390974792878,-0.18913210445468512,0.24704460783540586
sample entropy,0.1944247862650563,0.18630414810800724,-0.36205680106161403,-0.3394685093425015,-0.19557414762838152,0.16211247469367474,-0.1753135314667612,0.19186361291356052,0.20072776723113148,0.1356551081564302,0.2618087557603687,-0.27026172222816064
skewness ampl alpha,0.339420772338536,0.4147699699657956,-0.35656926057680494,0.22876786881077613,0.31569631938670445,0.21590651631953914,-0.34604260448470653,-0.3190843731759712,0.17156671410684968,-0.27103321497821764,0.1942684331797235,-0.3321498427813474
skewness ampl beta,-0.2550313180711746,-0.29688544968649305,0.4103568270027976,-0.21403469331612535,-0.25145608290295973,0.3219835309862718,0.2803960397856934,0.2575893025978226,-0.21236196977294342,0.2749615975422427,0.24356758832565287,0.3441211673901116
skewness ampl delta,-0.2391599069474965,-0.27771450059684893,0.2982127727779977,0.31557755524415515,-0.2984494319973972,-0.2700279561388194,-0.179561956311999,-0.3046045756401664,-0.20309489935002828,-0.318979627810934,-0.3064516129032258,0.3958518003964683
skewness ampl gamma,-0.3215170463758504,-0.26310806319521535,-0.28803543998458514,-0.28482457420309465,-0.41455658897548614,0.12619941132359858,0.17514551466497216,-0.2288059833223009,-0.21022147796330268,0.1541386517589585,0.21726190476190477,0.2504788060060008
skewness ampl theta,0.2747254166301287,0.20816575671900486,-0.4655706704710974,-0.2249584347359606,0.22769426587025385,0.17571209195864046,-0.25363336350072097,0.27418440968668417,0.28335075108326324,0.2794439827755533,0.23204685099846392,-0.34990126149414114
source ampl alpha,-0.26216861423197496,-0.3318159759726365,0.47886647340785954,0.31035535091642785,0.32511519053781957,0.2353741165895734,0.31339934013711684,0.19722743356595432,0.27453696127886024,-0.1861197149404447,-0.20598118279569894,0.35541532616242044
source ampl beta,0.34094500846779163,0.29652509350059747,0.24270883906380483,0.24395514902957713,0.376073051081922,0.24537235372696486,-0.3484908493107758,0.27597234990414876,0.3057377771864468,-0.2007756037369998,-0.28897849462365593,-0.2923179809012776
source ampl delta,-0.3164604535026054,0.3655693387181878,0.2273340560314762,0.22871741273031498,0.3315291135200802,0.34371773413380036,0.27302730290723015,-0.23301142017183035,-0.2724720162389716,0.2297348341769283,0.2698252688172043,0.40736361961620915
source ampl gamma,0.25355547039046666,0.19692264371906323,-0.20864740935853582,-0.2696120659440631,-0.24153217844615485,0.22464552963610046,0.31327932813583886,0.19561576914457776,-0.17174298990293774,0.17398202009518773,0.24481566820276496,-0.2799355198918084
source ampl theta,0.3013632575556921,0.3532932046520122,0.509519342723886,0.3043006212610919,0.37152775133071364,0.24809227717995802,0.2531533154956093,-0.3004998678169731,-0.3112275091217606,-0.21024401299388082,0.3135560675883257,0.29596983951930467
spectral entropy alpha,-0.33146087255242307,-0.4328838742434794,0.38499810467431833,0.1746537225162112,-0.13239448108658544,-0.1357946968383244,0.2204140415469973,0.09209151232771896,-0.19851172865173874,0.15418901563798443,-0.20055683563748083,0.3353905649986694
spectral entropy beta,0.3111135299380736,0.2903269671031937,-0.38922858742692445,0.24143234500652047,0.3998601197799124,-0.14128491269714388,-0.1878907892006855,0.28289747046475117,0.27635008375290887,-0.22187806904887816,-0.12888824884792627,-0.32104915996231154
spectral entropy delta,0.18423901784574462,0.2685374297293752,-0.34675454059075866,-0.2200137388507696,-0.13186419611561115,0.25914826232684685,-0.1395739574862016,0.09574293953240019,0.19697561100011424,0.17972350230414746,0.2814900153609831,-0.29812225949946625
spectral entropy gamma,0.1951022245447255,0.1768868397832698,-0.3426449287739412,-0.3145684336349325,-0.18802389970831876,0.19769813987033505,-0.19717971809959522,0.19050377105802405,0.2241220835976753,0.12467578252877037,0.27851382488479265,-0.29147152360570844
spectral entropy theta,0.1808034379988509,0.28660328651560624,0.24118586527286662,0.18691455006826646,0.1341620976564998,0.19306419620968007,-0.1900030004231766,-0.3484720666095092,-0.2878835572683848,0.1772556722318753,0.1986847158218126,0.1821576100064882
std ampl alpha,-0.11351930029313641,-0.2370422990821028,0.377407409906785,0.26809838353022913,0.18236752668459283,-0.11879517525711723,0.18870687080937523,-0.1293360698154675,-0.1838556553198458,-0.11475409836065575,-0.2817300307219662,0.1661958438614693
std ampl beta,0.26652357460127685,0.09362053709566785,0.21135491832020376,0.31239882217510373,0.27463711163412236,-0.14183897117830915,0.19425142526841438,0.1638609435921431,0.17594842675246716,-0.23668504948251112,-0.35987903225806456,-0.17686120578564105
std ampl delta,0.19028757391421952,0.15629848969576984,0.22240252185129528,0.2696120659440631,0.2504965196221491,0.105674063044067,0.16621662176989616,-0.21787688396484126,0.16668135632955203,-0.1927173830928458,-0.26656105990783413,-0.2713742089594801
std ampl gamma,0.40198703631084015,0.16638846290084566,-0.11081447393112366,0.23202228600051922,0.25365297778271045,0.19449971136542643,0.20061206133614326,-0.14311076416692012,0.21513201799718434,-0.3039711918611972,-0.3785522273425499,-0.3372769555430808
std ampl theta,0.1193501083431462,-0.18495881834733047,0.421307733785258,0.2845975218410196,0.194261061033588,-0.15463268519794357,0.15740774087609805,-0.24676093226669893,-0.2076025232785658,-0.15988013396791823,-0.2702572964669739,0.16474477421192216
waiting time alpha,-0.33685618456550265,-0.3876471610407227,0.35960743665643385,0.208762032907937,-0.13547518425129335,-0.1694936603867266,0.14747074717028766,-0.20707630319818682,-0.2979060953888201,-0.18843645337563902,-0.28456221198156684,0.27918915107722403
waiting time beta,0.19268280211733554,0.2206821282424442,-0.2712102057227915,0.3231711953535556,0.31617610102710975,-0.1949782164173419,-0.3807740776545318,0.2654461666520332,0.23595774419215937,-0.2618166251164665,-0.17837941628264212,-0.36767686470109395
waiting time delta,0.3336867411856218,0.2579282202957195,-0.25478996097293716,0.4020845051947673,0.2865793486212306,-0.41738758299988404,-0.23448507616632963,-0.2894448571765933,-0.2768823973810123,-0.24398781194127575,0.24697877040433458,-0.2637866091533205
waiting time gamma,0.334364179465291,0.3493052628614346,-0.20983194452926554,0.20406961742505164,0.32728683375228573,0.14876470219287505,-0.3642844286789479,-0.19745407387521036,0.20531093792942104,-0.23980760998212083,-0.17146697388632873,-0.31379381171457577
waiting time theta,-0.23277263173918705,-0.23745640214625682,0.3537167064921905,0.31328180358317353,0.2429240787057859,-0.2588712330862642,-0.1559675968607632,-0.23268405083623822,-0.23570592162631923,-0.22807282616907154,-0.15980222734254992,0.32938862412795894
