,Cvlt_attention_span,Cvlt_delayed_memory,Pts-2_subtest_3,Rwt_animal_categories,Rwt_s_words,Tap_alertness,Tap_simon_congruent,Tap_simon_incongruent,Tap_working_memory,Tmt-A,Tmt-B,Vocabulary_test
node str s-lcoh beta,0.22770504182245963,0.18204735439685804,0.21357877875065087,0.17574784041462124,0.22525879978542188,0.27980990291911056,0.1902685822582003,0.17594897552129637,0.25078491993816604,0.2813311161580422,0.286688956160104,0.16136481893673602
node str s-lcoh delta,0.1626422780586665,0.19498780474532698,0.1670014139032225,0.16786924845832726,0.21902729797937115,0.17597447934802143,0.28390771167849593,0.2661513557332714,0.21809152341305663,0.2239095523512552,0.15466121112037023,0.17760208237752095
node str s-lcoh gamma,0.190632173506402,0.17556156844044835,0.2402566756371137,0.216597163836595,0.2737677933846821,0.22697273280873273,0.20602183454182824,0.19894450944690117,0.22527486465239754,0.22965706872843172,0.2011377990241461,0.16792339922303423
node str s-lcoh theta,0.20518973272746657,0.20538292642666978,0.22587338117619477,0.16669096406364123,0.1764508557079394,0.16900724376238863,0.3122517755692808,0.32105196525082413,0.19740332635390342,0.18328975260289507,0.283223902074128,0.226230389747564
node str s-lps alpha,0.199379551485873,0.16129128907709545,0.15004217853352217,0.23820276167292878,0.19990190756832485,0.2926974472018478,0.21102851339230733,0.19458236718820773,0.17986289923750265,0.2504715804361475,0.2130688050552602,0.16113452842779522
node str s-lps beta,0.22587906666033025,0.17685313435790695,0.2085963712222544,0.20260098815718336,0.24116828861205447,0.1951863363787065,0.16224305704833686,0.19098603464300123,0.23785461954655968,0.21776739463279285,0.23358565806324202,0.17033946146388498
node str s-lps delta,0.16879610118379504,0.19413883482887642,0.18198748072577636,0.1700177444944334,0.20683139581983043,0.16361457921517425,0.27497557057043776,0.256496966272533,0.1903626797677011,0.2262216111209726,0.1508555719256063,0.1819135344057256
node str s-lps gamma,0.18039646165606077,0.19788748683423735,0.21384889021818237,0.21145135944908805,0.24358271319270322,0.2234207188635317,0.18467169498770122,0.20702000545494345,0.24411585086651377,0.19392287672289973,0.21528496675538408,0.19391536165106601
node str s-lps theta,0.18693948154961396,0.2153538578268006,0.19944246872483934,0.178200372983979,0.1845772731535185,0.17038531581178618,0.27236341081809945,0.2754052578131367,0.2175181347410267,0.21969129586443512,0.2683750535512521,0.20770499047357266
permutation entropy,0.20908352407642924,0.15172476982639915,0.1855890374326566,0.2437257598233633,0.1461008805486166,0.14545948669478595,0.23080376183335918,0.2385825726995066,0.1814477957691108,0.20163961423612695,0.1751882533210414,0.17986112810484667
range asymmetry alpha,0.20347436154656515,0.165674793720641,0.218276298174232,0.26521688767212376,0.1918326007189608,0.18880578980586427,0.2767437804995714,0.2447541051187735,0.1967283825915745,0.2713098194986388,0.17093466643668428,0.20086889061694518
range asymmetry beta,0.26437750403771887,0.18576374549888658,0.23543457717219032,0.18499482932330708,0.23006780958420794,0.19540129971505865,0.2711854506936652,0.24695333082949575,0.20289544361479062,0.270504848782215,0.23114954077443595,0.21265159588440935
range asymmetry delta,0.2116534263364964,0.22201025069350075,0.23127017838649733,0.2530558243827646,0.18696564515106118,0.25185047679634687,0.2732515002363724,0.2811376201549804,0.21015127791302426,0.1914869612705521,0.20855702081412664,0.2367466400322857
range asymmetry gamma,0.19999035243271254,0.2371785638672401,0.2415952112522109,0.24794931720601726,0.21165644339126027,0.20911401768704685,0.21457805660380525,0.21290947297327575,0.2510072943252193,0.26793109727316583,0.2595261826669567,0.21011342880793596
range asymmetry theta,0.20479762817584896,0.2513658984696658,0.2028603020712129,0.26892630986643656,0.20574167476231342,0.227120501070764,0.2392401264602434,0.23300770951353594,0.2599373503458843,0.24345750233029803,0.21831436579177468,0.2532771838227253
range coef var alpha,0.19161159763112534,0.1905188724681084,0.16258790656859626,0.2028259458800237,0.2010201497677121,0.19810932292236028,0.19120527810552293,0.20137637815634932,0.2483169989097382,0.29708294662230356,0.1781190253492435,0.2093281156598217
range coef var beta,0.18426944330823128,0.16381002852591822,0.16309781094353845,0.19218201406735055,0.18568798026046682,0.20057685037373027,0.19728311226090922,0.2171124737069044,0.2520568765782825,0.3270188796915571,0.1629473561716804,0.173595304628205
range coef var delta,0.22185118972135512,0.2254953341360119,0.1795036098540228,0.20564434248614466,0.19310544604477792,0.26689763369527036,0.22934067326624932,0.24691907992055073,0.24379185724391597,0.22742379483656397,0.18174756096885775,0.29177503252996434
range coef var gamma,0.1839011571914658,0.22440434936316586,0.22640424225992756,0.22445801194426404,0.22574430667191847,0.2389438279265729,0.18008159740776325,0.15120349406675904,0.23644684474027672,0.25289697299045316,0.22578654949921023,0.29049178875908477
range coef var theta,0.16678481997225197,0.21344740248063526,0.20797919349664434,0.22305598835688134,0.19448206438481283,0.2054270171044867,0.1996970475181428,0.1961310070584097,0.24998027072766182,0.24126387197473198,0.1985260469675598,0.24657759096098622
relative ampl alpha,0.227615970923723,0.1632776726590681,0.16455538195744238,0.25868686817959385,0.178744444319426,0.164779251574934,0.23943106202493855,0.19531299919540962,0.12527423946350819,0.22579199232470984,0.17331997296012291,0.16555893916580253
relative ampl beta,0.1563753783493204,0.1691206351577396,0.14228637501695127,0.25901325495741706,0.18726080352898974,0.21882411598569182,0.24042761668273727,0.18653678726014047,0.19036483337890997,0.19255084071275452,0.19568823804378555,0.19406447347063285
relative ampl delta,0.265235969294656,0.171863309340054,0.2005466013114797,0.174763087929811,0.16895874560173163,0.1993811069123974,0.1815963974698962,0.1665653897318262,0.1830646607180804,0.21686412761842366,0.19374617105617717,0.18568188457658127
relative ampl gamma,0.19483778114583392,0.1631872732291772,0.1776632480516293,0.25720714487278257,0.1725164171140274,0.18708248075712497,0.20833613384741345,0.1824979721975033,0.1840051412725052,0.1646821201891891,0.17442756203661736,0.1902993069426485
relative ampl theta,0.22895453525741294,0.17614301564746632,0.18826378494787174,0.19148058072170226,0.20448449687380585,0.1616552790383311,0.20730647631726135,0.21816939101019053,0.1640161186944168,0.1811860220681456,0.1819621849181799,0.230482692248399
rqa determinism,0.18224355557686206,0.15957270572824706,0.16072521245641594,0.2543349714885304,0.20081541136316955,0.1826229345115084,0.23904514995025233,0.22492868173324063,0.18936057436904974,0.18359211498013517,0.1527063673007049,0.20762208082464684
rqa entropy,0.21722674006752415,0.15717579457781974,0.19481805554900491,0.24426607417017965,0.18518650535809852,0.16071282876763948,0.23146744292472615,0.22962373768608255,0.20904031394070305,0.21076334028868748,0.17221716511858418,0.20641614340141926
rqa laminarity,0.17989568164961917,0.18140097358449211,0.16752693256637088,0.2674874343816181,0.21671781436954768,0.19295090101864357,0.22187909445017862,0.20820816123977315,0.18101283636525542,0.1662231994050218,0.16210791823443638,0.2067382242561225
rqa max diagonal,0.18885908380741206,0.1754136851234025,0.1777521011621024,0.24027818024110661,0.19116220250870145,0.1884828587560741,0.24490142454705674,0.25238753587438395,0.19856436560320298,0.1892489829875229,0.1761694421813831,0.2387772168390296
rqa max vertical,0.2025966884590421,0.16893212845489608,0.16275824470342382,0.2537965407246858,0.15929662784935691,0.1842624380666243,0.2255114518474447,0.20361626883635395,0.22035954559332263,0.15692834656237833,0.23112641677508247,0.22731038100081347
rqa mean diagonal,0.2203141474178919,0.15167008524136108,0.18675389778787027,0.23748374625673677,0.18749506293976617,0.1611141917967246,0.24907738986739156,0.25254654384385283,0.2018213802737616,0.20349348057681468,0.17339938574841252,0.1999540419991416
rqa rte,0.21086878248973545,0.2213363903664676,0.2294258244226978,0.2444112655116973,0.2098371879407972,0.21324676653622468,0.21517246823938893,0.21176384360871314,0.2041597877193624,0.21528223189711332,0.17892181974304935,0.24115798823237106
rqa trapping time,0.18826016037182866,0.1926172377153569,0.19187933965182274,0.20408523373846443,0.1839831321945453,0.18848348779764282,0.18848008533470378,0.21034748893036673,0.2236744222019142,0.19427926687406924,0.18483511573483813,0.25398190056340686
sample entropy,0.20298976452962547,0.17288471956881965,0.1949274188997781,0.2544039521414345,0.14531082334464662,0.1591647757487482,0.21409145152199205,0.23706214382520632,0.21496688995688948,0.17754984212307445,0.16638220554763158,0.22547790897244696
skewness ampl alpha,0.2285755042628735,0.19517040581050318,0.1886913596168058,0.24267896721527296,0.26516461578172806,0.18431461495118903,0.21689934660791557,0.18764323862638474,0.23729832228943096,0.2791260573884103,0.21059312507757555,0.27326642616171515
skewness ampl beta,0.24053010262625188,0.19274615985225454,0.2591204544803356,0.2018089638288445,0.25140311409660315,0.2283502720071971,0.19513048126951343,0.17524299707020816,0.22031772317222292,0.21333122300627974,0.18209183088087902,0.22481373710081193
skewness ampl delta,0.31186884066625437,0.27845953953380226,0.2243373236519531,0.18094035596186553,0.2686143286839022,0.28691740650525754,0.2633363362899556,0.28757436002957415,0.2535266509750574,0.2312730263386067,0.19235540179179564,0.16813365110629988
skewness ampl gamma,0.22331278444538186,0.2260504389083538,0.19901295471119315,0.19697541384374093,0.2547499112135257,0.17904727941103304,0.20991894638383024,0.18686016713523876,0.3337869080889545,0.21872220360371658,0.24292216953170034,0.20383676799399106
skewness ampl theta,0.20604186711424466,0.20737109402559067,0.17718992293058494,0.19171017730079443,0.20152850368831682,0.1889995397486834,0.23897079312145217,0.2440666716122797,0.21999634699361575,0.17664015589338927,0.1724807112974707,0.2013869234665973
source ampl alpha,0.2791015692306093,0.24654721081945244,0.26592518031543855,0.25878733799881126,0.2558559611687641,0.2141791763877528,0.29253066612740874,0.299422293485182,0.23045823853269864,0.2504301764794071,0.24068253685616608,0.1921001269137018
source ampl beta,0.2135355573930494,0.21589881409127654,0.24185209744472136,0.2584178758626749,0.2703834909124544,0.2623226767695226,0.22960944742075232,0.19519326018057903,0.2131579450351352,0.19607687453562883,0.2173816372835232,0.22846670299674757
source ampl delta,0.29553361193545385,0.2426894765015159,0.23751001762213422,0.22896163298100883,0.19195244293068503,0.20488479674506987,0.2086544171369909,0.1882383499167603,0.23620574382258103,0.23369056723427328,0.20820048439903494,0.24443113329827793
source ampl gamma,0.2017630714942244,0.2195433503046877,0.268329922175056,0.2761819888845957,0.2536702881544084,0.20402972903379457,0.18615517053858052,0.17840017331497846,0.19145245739102848,0.19752625631641654,0.18315470685234006,0.2369170467077318
source ampl theta,0.30949255010688753,0.23600541937046965,0.25833937425756637,0.22314812706056622,0.2102170201975765,0.2056286935074187,0.21918344655779434,0.25265278681262754,0.19479430417627455,0.3105091007966337,0.230918093178876,0.22892051683034
spectral entropy alpha,0.21030847292093546,0.17593589758709138,0.19053856075415554,0.2268303230160802,0.17224529690738563,0.15337686180464885,0.2053046766238834,0.16882601313927664,0.1400221071074745,0.24161001128158724,0.22161072407683186,0.15307892563510841
spectral entropy beta,0.16069789405584534,0.16634279435353044,0.14186357969555036,0.2537131052125992,0.19316805761616204,0.2183072581743741,0.24572919529428283,0.1974676727464591,0.19849045791680084,0.1981213500469629,0.18044240422323068,0.19459023315427595
spectral entropy delta,0.26722134396363423,0.1715131066357343,0.1974409122633779,0.17518139461684326,0.17461745680974716,0.20051948191867863,0.18581172844678145,0.172010895927543,0.18399063036265179,0.21162001734717562,0.1901910183763019,0.19510967126756137
spectral entropy gamma,0.19594576083321863,0.15963330173819412,0.18065042676138496,0.25687695929952314,0.16903131415716602,0.18155697539379836,0.20865560731462746,0.18854127939106793,0.185078660719903,0.16606734484595861,0.17134303083647748,0.19484710649207174
spectral entropy theta,0.22293733185035464,0.15773980473532045,0.18833145303050686,0.19710203231361495,0.1968255468061994,0.15874837662175117,0.19288397163978593,0.19758296063552663,0.16270245008900783,0.1822456048776298,0.17870823419914608,0.2285283195035324
std ampl alpha,0.2377049138703103,0.18996618616679828,0.12441300723021899,0.2048448847643255,0.20124251457999454,0.18117891797576954,0.21720016403496825,0.23577170751260407,0.1692543856679381,0.15665309633020594,0.21302946569749864,0.18212086053994267
std ampl beta,0.30626467885158026,0.1963229618156536,0.16636542438901575,0.22334550127766375,0.3088999463317804,0.2173054274500399,0.15334138294785368,0.1695498717552686,0.23981526357958188,0.21208552646803572,0.23875456387917754,0.1782676793585251
std ampl delta,0.22717091010560808,0.19225686017242957,0.14693790679267896,0.1677863720116232,0.1756292178994607,0.18675714125369705,0.18771186312895036,0.2332622066398305,0.18611519106905552,0.17544002846604234,0.23276559235926647,0.22887861769084364
std ampl gamma,0.29172354087196645,0.23923873332910803,0.19053813120099106,0.1839965615852655,0.3313607436561658,0.2870507633995055,0.1872014447129418,0.15708157611141704,0.2788297642894126,0.21415991629290956,0.2488386980529357,0.19269943085201563
std ampl theta,0.2121005453841673,0.15919176696812595,0.1346231064923305,0.1477835646161905,0.15358029482076924,0.1599165097383822,0.2618105666382189,0.30515931122472567,0.1646046168417757,0.15962631322202434,0.17580924600707676,0.18909162664070253
waiting time alpha,0.23307603205892902,0.21807589605847896,0.20561243751800892,0.26255827720844244,0.2015506071204313,0.17374655758688712,0.22813068495968317,0.15857514101052256,0.20204628425684035,0.23763680446642307,0.1870827171025682,0.22114048001886247
waiting time beta,0.24210225090687942,0.1927955354573986,0.1759090556316894,0.19135128883987867,0.21781925577985428,0.2150617675359692,0.21622708151430212,0.20491312677893578,0.29253642788997597,0.31331711002932705,0.17764071430281342,0.23512779903580622
waiting time delta,0.2605249570411853,0.26843967345107805,0.2503252424972852,0.20549093497472212,0.23080535581114245,0.2092341380860799,0.2743768373601803,0.29511005298635073,0.2737082012844029,0.2284017380852846,0.2287192703846113,0.22176648474334604
waiting time gamma,0.20417870073377728,0.17007367109981647,0.19187931297487693,0.23239511680544997,0.22762778104794912,0.2253314748545604,0.2764285622689134,0.2374653848919784,0.3091377975983293,0.31388843911632847,0.22794728194536001,0.21368576642790896
waiting time theta,0.17340364449601023,0.21510147598657106,0.19392716886054598,0.236532192899413,0.16601459597168228,0.21797957667007084,0.256950671470826,0.2689907493919495,0.26504973137862725,0.24983677141772279,0.20880584025443752,0.2673889664694681
