, 123.11, 122.22, 106.68, 125.05,  96.70,  93.37,  92.35, 113.89, 108.57,  98.52,  87.02,  94.26, 112.81, 103.22,  88.89,  59.93,  57.94,  71.11,  41.35,  81.06,  62.82,  69.23,  72.94,  35.99,  46.08,  88.44,  54.30,  70.34,  73.25,  25.08,  36.46,   0.00,  18.25,  36.34,  56.50,  46.75,  35.18,  71.99,  46.58,  36.43, 119.38, 131.00, 108.72, 129.71,  98.59, 101.08,  90.01, 115.18, 117.17, 107.77,  98.81,  96.76, 119.14, 110.54,  98.06,  60.39,  67.89,  86.83,  49.40,  85.65,  78.57,  75.55,  86.12,  33.75,  59.07, 100.98,  71.63,  84.72,  84.45,  32.50,  56.10,  20.24,  36.18,  51.32,  60.83,  50.06,  38.48,  81.98,  61.20,  46.70
, 132.78, 129.52, 114.69, 133.90, 106.32,  96.94,  97.42, 124.73, 115.59, 102.09,  88.93, 106.05, 120.84, 110.01,  94.26,  66.06,  57.11,  72.99,  52.22,  91.48,  66.31,  79.02,  73.95,  40.75,  41.16,  93.15,  49.97,  71.47,  81.18,  40.76,  28.69,  18.25,   0.00,  27.80,  65.98,  55.53,  44.90,  75.55,  49.24,  38.64, 130.59, 144.16, 118.27, 142.19, 109.51, 113.58, 100.63, 127.58, 132.32, 122.44, 114.58, 109.68, 135.32, 126.78, 114.24,  69.41,  82.44, 103.96,  61.85, 101.37,  96.18,  92.08, 104.14,  42.32,  73.96, 118.88,  88.84, 102.96, 101.55,  49.26,  71.98,  37.47,  49.25,  67.54,  76.00,  64.61,  51.73,  97.09,  75.61,  60.12
, 133.78, 126.48, 121.67, 131.30, 110.66, 100.01, 103.81, 122.40, 109.59,  98.99,  83.63, 104.38, 110.25, 100.60,  86.46,  81.00,  61.03,  62.59,  63.47,  81.98,  54.13,  68.81,  58.29,  62.73,  41.44,  74.17,  34.98,  52.03,  65.61,  45.94,  21.36,  36.34,  27.80,   0.00,  53.61,  47.35,  44.49,  54.58,  32.97,  32.09, 133.41, 149.19, 127.21, 144.36, 115.52, 127.13, 114.51, 127.48, 137.93, 133.40, 126.86, 109.78, 137.93, 132.01, 121.81,  87.26, 101.16, 115.34,  74.67, 100.65, 105.76,  93.13, 114.16,  65.79,  94.44, 123.16, 105.22, 111.47, 102.35,  53.98,  91.56,  54.58,  71.03,  84.16,  74.15,  66.31,  58.83,  97.39,  82.89,  68.71
, 124.86, 121.08, 124.62, 120.94, 107.38, 113.06, 115.31, 105.75, 102.55, 106.92,  95.66,  86.38,  92.35,  90.27,  84.84,  97.68,  87.86,  72.56,  71.45,  56.25,  58.32,  45.75,  65.77,  86.40,  76.59,  56.55,  64.82,  54.76,  37.02,  41.58,  63.56,  56.50,  65.98,  53.61,   0.00,  19.32,  33.33,  26.60,  27.11,  39.09, 121.49, 132.17, 127.16, 126.51, 109.56, 122.64, 116.67, 107.76, 114.86, 119.03, 110.63,  89.64, 105.60, 104.16,  98.74,  99.00,  98.10,  94.15,  77.79,  65.94,  81.26,  58.52,  86.48,  84.06,  92.38,  83.51,  89.69,  79.22,  60.09,  38.63,  84.63,  57.72,  75.74,  72.57,  30.49,  34.55,  44.83,  53.71,  56.92,  52.13
, 136.54, 133.89, 131.80, 134.30, 116.13, 119.88, 121.11, 119.38, 116.19, 116.83, 104.83,  99.17, 108.95, 105.20,  97.31,  97.54,  89.91,  82.12,  72.16,  72.42,  68.48,  60.99,  76.50,  80.62,  76.44,  73.30,  68.34,  66.15,  54.61,  39.58,  60.94,  46.75,  55.53,  47.35,  19.32,   0.00,  15.89,  34.63,  18.99,  23.05, 132.49, 142.51, 133.73, 138.45, 117.81, 126.36, 119.58, 120.61, 124.41, 124.70, 114.66, 101.79, 116.70, 113.41, 106.01,  97.61,  95.66,  97.42,  78.72,  77.88,  84.82,  68.10,  89.16,  76.99,  86.98,  89.85,  86.29,  81.32,  68.17,  37.25,  76.59,  47.58,  63.43,  62.69,  33.23,  25.99,  29.73,  52.09,  45.56,  37.58
, 138.21, 136.96, 129.51, 137.75, 115.45, 118.15, 118.17, 123.25, 120.53, 118.12, 106.26, 102.60, 116.62, 111.27, 101.38,  90.27,  85.99,  85.19,  66.37,  80.13,  72.63,  68.36,  81.74,  69.89,  72.45,  84.06,  69.27,  73.29,  65.37,  34.59,  57.24,  35.18,  44.90,  44.49,  33.33,  15.89,   0.00,  49.06,  25.93,  17.31, 133.57, 143.08, 130.81, 140.50, 116.62, 121.34, 113.91, 123.77, 125.00, 121.69, 110.80, 104.64, 119.62, 114.42, 105.18,  89.16,  86.83,  93.88,  72.64,  82.31,  82.17,  71.21,  86.44,  65.19,  76.42,  91.76,  78.36,  79.46,  72.19,  33.32,  65.27,  34.77,  48.97,  51.44,  38.45,  24.42,  17.49,  55.49,  39.31,  26.90
, 140.95, 133.27, 142.14, 134.50, 125.18, 125.87, 130.48, 121.33, 113.20, 116.85, 103.63, 103.76, 100.52,  98.80,  93.93, 115.58,  98.45,  78.59,  90.83,  69.57,  65.17,  59.34,  67.67, 103.49,  84.13,  55.17,  66.46,  53.59,  44.18,  62.79,  68.55,  71.99,  75.55,  54.58,  26.60,  34.63,  49.06,   0.00,  28.24,  45.53, 139.68, 152.67, 146.54, 145.23, 129.00, 145.62, 138.20, 125.69, 137.37, 142.97, 135.74, 108.67, 127.72, 127.56, 123.03, 119.36, 122.64, 120.09,  99.04,  88.25, 107.36,  82.85, 112.87, 102.98, 116.73, 108.09, 115.83, 105.48,  84.38,  62.64, 109.01,  78.42,  96.35,  96.31,  55.62,  57.51,  64.36,  74.07,  77.83,  71.94
, 139.43, 133.89, 133.65, 135.97, 118.86, 117.19, 120.13, 123.14, 115.37, 113.14,  99.30, 103.76, 108.96, 103.72,  94.32,  98.06,  83.98,  75.37,  74.35,  75.20,  62.46,  62.60,  68.05,  80.69,  67.73,  68.43,  56.51,  56.79,  54.14,  44.74,  49.89,  46.58,  49.24,  32.97,  27.11,  18.99,  25.93,  28.24,   0.00,  17.83, 137.19, 149.93, 137.36, 144.75, 122.13, 133.56, 124.61, 126.45, 134.32, 134.23, 125.65, 107.96, 128.38, 124.95, 117.15, 100.86, 104.95, 110.13,  83.15,  88.88,  98.15,  80.50, 104.04,  79.54,  96.90, 106.15,  99.99,  97.64,  83.78,  46.68,  88.74,  54.90,  71.88,  76.38,  50.71,  44.26,  43.33,  70.87,  62.89,  52.38
, 144.97, 141.27, 135.23, 143.46, 121.98, 119.82, 121.29, 130.61, 124.08, 119.12, 105.57, 110.54, 120.63, 114.16, 103.01,  94.06,  84.08,  83.43,  71.86,  86.04,  71.52,  73.28,  78.55,  72.26,  67.48,  83.58,  62.27,  69.34,  68.16,  42.61,  49.39,  36.43,  38.64,  32.09,  39.09,  23.05,  17.31,  45.53,  17.83,   0.00, 141.81, 153.51, 138.02, 150.00, 124.47, 131.39, 122.06, 132.81, 137.26, 133.69, 123.88, 113.86, 132.98, 127.82, 118.35,  95.31,  98.20, 108.21,  80.18,  94.75,  96.91,  84.68, 102.22,  69.79,  88.06, 107.95,  93.20,  96.02,  87.47,  45.01,  78.54,  44.28,  58.42,  65.93,  53.61,  41.34,  33.06,  71.13,  55.28,  41.99
,  14.21,  36.25,  36.40,  28.45,  27.30,  59.20,  54.94,  25.96,  46.44,  58.75,  71.46,  36.61,  62.57,  59.34,  62.31,  79.32,  89.83,  83.99,  79.92,  72.67,  88.02,  80.73,  94.84, 105.21, 105.80, 101.13, 110.63, 104.45,  98.03, 100.99, 118.57, 119.38, 130.59, 133.41, 121.49, 132.49, 133.57, 139.68, 137.19, 141.81,   0.00,  24.11,  35.10,  17.15,  24.51,  52.78,  56.00,  22.02,  39.63,  48.28,  61.50,  33.73,  57.97,  53.22,  53.00,  81.15,  87.20,  72.81,  74.14,  68.60,  76.96,  77.01,  86.71, 107.68, 101.62,  96.05, 101.35,  97.50,  95.33, 101.04, 115.91, 116.59, 127.96, 124.09, 116.00, 126.48, 133.39, 135.96, 139.90, 137.87
,  36.59,  59.23,  52.84,  49.54,  46.69,  80.68,  74.04,  43.32,  69.01,  82.49,  94.49,  51.47,  80.44,  80.12,  84.28,  92.42, 108.86, 104.94,  92.57,  86.80, 107.09,  95.32, 115.19, 116.80, 124.17, 118.35, 129.92, 123.37, 112.40, 111.90, 135.73, 131.00, 144.16, 149.19, 132.17, 142.51, 143.08, 152.67, 149.93, 153.51,  24.11,   0.00,  45.49,  15.73,  39.15,  51.11,  61.56,  31.91,  26.37,  38.69,  53.33,  44.49,  47.90,  43.12,  46.48,  90.37,  88.10,  67.43,  84.45,  71.79,  74.33,  80.14,  81.34, 117.17, 103.21,  89.89,  98.84,  93.13,  95.16, 110.09, 117.05, 124.69, 133.52, 126.28, 121.38, 132.44, 140.29, 137.32, 142.89, 143.18
,  39.36,  54.77,  13.66,  54.65,  24.83,  45.72,  34.75,  55.53,  64.12,  58.84,  70.16,  56.37,  86.45,  77.44,  71.41,  56.24,  75.77,  85.49,  67.51,  88.29,  91.02,  91.68,  99.08,  85.31,  94.31, 114.89, 106.57, 110.00, 109.80,  96.46, 109.86, 108.72, 118.27, 127.21, 127.16, 133.73, 130.81, 146.54, 137.36, 138.02,  35.10,  45.49,   0.00,  49.38,  20.83,  31.68,  28.26,  53.23,  56.45,  44.33,  56.57,  54.39,  79.35,  68.59,  60.29,  57.44,  70.11,  71.35,  60.44,  83.81,  77.98,  87.34,  88.55,  88.74,  85.61, 107.22,  92.69, 101.04, 106.48,  98.55, 103.71, 106.62, 114.58, 115.42, 121.31, 127.07, 129.18, 142.01, 138.05, 133.59
,  26.82,  47.11,  52.89,  36.02,  43.35,  76.08,  71.94,  29.70,  56.29,  73.76,  85.90,  42.24,  66.26,  67.12,  73.64,  93.68, 104.95,  96.18,  91.77,  77.15,  98.71,  86.83, 105.64, 117.98, 119.74, 107.09, 122.98, 113.91, 103.28, 109.55, 131.04, 129.71, 142.19, 144.36, 126.51, 138.45, 140.50, 145.23, 144.75, 150.00,  17.15,  15.73,  49.38,   0.00,  38.86,  60.80,  67.92,  19.97,  32.56,  49.76,  62.85,  36.98,  48.34,  46.84,  51.57,  93.84,  94.69,  73.74,  85.32,  67.77,  78.16,  77.72,  86.11, 119.24, 108.94,  91.55, 104.88,  96.51,  93.67, 108.13, 121.86, 125.12, 136.12, 129.42, 118.64, 130.77, 139.51, 136.19, 143.40, 143.22
,  31.16,  45.63,  22.86,  43.53,  10.75,  44.93,  37.39,  38.41,  50.00,  51.51,  61.17,  35.85,  68.82,  61.08,  56.72,  55.21,  70.20,  72.44,  57.87,  68.33,  76.07,  72.66,  84.77,  81.42,  86.54,  96.75,  95.13,  94.48,  90.86,  82.73,  99.88,  98.59, 109.51, 115.52, 109.56, 117.81, 116.62, 129.00, 122.13, 124.47,  24.51,  39.15,  20.83,  38.86,   0.00,  36.03,  33.90,  35.97,  44.14,  39.81,  49.99,  33.83,  63.52,  54.04,  46.63,  56.70,  66.12,  60.43,  51.44,  64.10,  64.47,  68.68,  75.75,  84.06,  80.39,  91.10,  84.15,  86.97,  88.39,  83.88,  95.98,  96.09, 106.54, 105.23, 104.00, 111.58, 115.82, 125.21, 124.18, 120.48
,  63.08,  80.87,  43.62,  78.03,  45.04,  69.08,  56.84,  71.30,  85.76,  82.95,  90.23,  65.48, 102.70,  95.47,  89.02,  55.79,  85.41,  98.90,  63.73,  94.02, 100.40,  95.91, 111.21,  78.25, 100.54, 124.39, 114.57, 119.30, 113.72,  89.42, 112.70, 101.08, 113.58, 127.13, 122.64, 126.36, 121.34, 145.62, 133.56, 131.39,  52.78,  51.11,  31.68,  60.80,  36.03,   0.00,  18.05,  63.73,  49.16,  23.57,  30.79,  60.01,  71.10,  56.87,  44.67,  48.19,  45.82,  47.98,  52.77,  77.43,  57.89,  77.62,  66.25,  77.51,  62.49,  89.66,  67.14,  79.95,  93.34,  89.29,  80.86,  93.58,  97.05,  94.74, 110.02, 114.19, 115.65, 126.37, 120.50, 117.92
,  63.21,  76.77,  35.95,  76.71,  39.37,  55.20,  42.53,  71.81,  80.08,  71.68,  77.50,  64.32,  99.19,  89.51,  79.96,  38.99,  69.15,  86.85,  51.50,  89.80,  89.46,  89.91,  99.87,  64.15,  85.08, 117.08, 100.86, 108.75, 107.50,  80.88,  98.61,  90.01, 100.63, 114.51, 116.67, 119.58, 113.91, 138.20, 124.61, 122.06,  56.00,  61.56,  28.26,  67.92,  33.90,  18.05,   0.00,  67.59,  61.07,  39.11,  43.66,  61.35,  81.53,  67.82,  54.48,  33.73,  43.79,  55.95,  41.91,  79.92,  62.97,  79.12,  73.11,  65.45,  59.25,  97.12,  69.67,  85.55,  96.60,  82.73,  78.54,  85.47,  90.14,  91.99, 107.76, 110.31, 109.84, 126.84, 118.20, 113.30
,  28.83,  41.61,  53.95,  31.22,  37.91,  69.59,  67.48,  14.50,  43.23,  63.88,  73.34,  23.42,  49.35,  50.68,  57.86,  86.01,  93.01,  79.90,  79.50,  57.26,  81.04,  67.32,  88.08, 107.69, 105.73,  87.57, 106.50,  95.34,  83.45,  93.79, 115.37, 115.18, 127.58, 127.48, 107.76, 120.61, 123.77, 125.69, 126.45, 132.81,  22.02,  31.91,  53.23,  19.97,  35.97,  63.73,  67.59,   0.00,  34.47,  53.13,  62.38,  19.16,  43.21,  42.86,  46.63,  87.31,  89.17,  68.05,  74.68,  51.69,  69.12,  62.28,  78.16, 109.01, 101.61,  81.53,  97.43,  86.72,  79.37,  92.34, 112.63, 111.55, 124.53, 118.01, 101.94, 114.68, 124.15, 121.06, 129.09, 128.48
,  53.40,  72.69,  64.60,  63.10,  52.88,  88.32,  81.36,  48.59,  75.44,  89.92,  98.11,  46.79,  81.05,  81.94,  85.29,  88.83, 106.99, 102.42,  83.01,  76.57, 101.07,  84.16, 111.01, 107.84, 119.11, 110.76, 123.94, 116.52, 100.45,  96.62, 127.38, 117.17, 132.32, 137.93, 114.86, 124.41, 125.00, 137.37, 134.32, 137.26,  39.63,  26.37,  56.45,  32.56,  44.14,  49.16,  61.07,  34.47,   0.00,  28.44,  36.21,  37.11,  25.38,  16.96,  22.96,  83.98,  73.71,  45.14,  74.16,  51.52,  51.14,  58.68,  56.63, 105.88,  86.94,  63.80,  77.89,  67.82,  71.18,  92.81,  97.79, 107.98, 116.09, 105.55,  99.96, 111.45, 120.53, 113.23, 120.24, 122.32
,  61.66,  81.63,  55.89,  75.37,  50.40,  82.02,  71.72,  64.41,  85.51,  90.71,  98.22,  59.02,  97.28,  93.68,  91.34,  72.33,  98.28, 104.12,  72.43,  88.25, 103.61,  92.32, 114.73,  91.73, 111.58, 121.54, 121.77, 121.22, 109.67,  91.72, 121.33, 107.77, 122.44, 133.40, 119.03, 124.70, 121.69, 142.97, 134.23, 133.69,  48.28,  38.69,  44.33,  49.76,  39.81,  23.57,  39.11,  53.13,  28.44,   0.00,  16.61,  50.88,  49.70,  35.48,  26.10,  64.46,  52.77,  35.94,  61.41,  64.37,  46.92,  66.40,  53.30,  89.30,  68.18,  72.42,  64.03,  67.28,  79.84,  89.15,  82.83,  97.81, 102.28,  94.58, 103.13, 110.33, 115.29, 116.76, 116.34, 116.67
,  74.64,  92.68,  67.14,  86.80,  59.68,  89.20,  79.09,  73.43,  93.39,  97.99, 103.00,  63.74, 102.66,  99.17,  95.73,  71.25,  98.40, 105.27,  67.81,  87.43, 102.76,  89.91, 114.85,  85.50, 109.26, 120.71, 119.51, 119.69, 106.27,  83.19, 116.76,  98.81, 114.58, 126.86, 110.63, 114.66, 110.80, 135.74, 125.65, 123.88,  61.50,  53.33,  56.57,  62.85,  49.99,  30.79,  43.66,  62.38,  36.21,  16.61,   0.00,  55.66,  50.34,  35.28,  22.20,  60.98,  41.44,  20.94,  56.34,  59.46,  33.52,  58.53,  38.60,  81.13,  55.30,  61.27,  48.11,  52.91,  69.60,  79.48,  68.20,  86.57,  89.46,  79.85,  91.99,  98.09, 102.76, 103.61, 102.03, 103.18
,  40.45,  48.71,  54.64,  42.04,  35.13,  64.88,  62.82,  23.20,  43.05,  60.03,  65.56,   9.88,  47.22,  46.21,  49.46,  73.67,  80.12,  67.40,  63.02,  42.57,  66.32,  50.94,  75.09,  92.04,  90.76,  75.26,  91.37,  81.08,  67.93,  74.84,  98.74,  96.76, 109.68, 109.78,  89.64, 101.79, 104.64, 108.67, 107.96, 113.86,  33.73,  44.49,  54.39,  36.98,  33.83,  60.01,  61.35,  19.16,  37.11,  50.88,  55.66,   0.00,  42.19,  39.28,  38.70,  74.64,  76.01,  56.61,  58.87,  36.29,  55.04,  45.42,  65.28,  92.79,  86.72,  70.04,  82.95,  72.73,  64.34,  73.22,  96.35,  93.01, 106.75, 100.54,  83.85,  95.96, 105.14, 104.30, 110.90, 109.71
,  69.75,  84.70,  85.65,  74.29,  70.27, 104.24,  99.26,  56.03,  82.67, 101.86, 107.58,  51.20,  79.66,  84.49,  90.69, 103.14, 117.34, 106.71,  91.08,  70.96, 102.52,  79.49, 112.31, 117.37, 126.06, 104.80, 126.89, 114.94,  92.90,  96.15, 130.83, 119.14, 135.32, 137.93, 105.60, 116.70, 119.62, 127.72, 128.38, 132.98,  57.97,  47.90,  79.35,  48.34,  63.52,  71.10,  81.53,  43.21,  25.38,  49.70,  50.34,  42.19,   0.00,  15.14,  30.45,  98.23,  84.16,  49.01,  83.70,  39.84,  49.83,  48.69,  52.12, 114.17,  94.02,  47.02,  79.76,  58.87,  55.68,  90.29,  99.96, 108.75, 117.99, 103.86,  88.80, 102.97, 115.29,  98.70, 111.82, 116.39
,  66.22,  82.81,  76.11,  73.54,  62.01,  96.10,  89.68,  56.05,  81.60,  96.78, 102.47,  48.97,  82.93,  84.88,  88.08,  91.06, 108.59, 102.63,  80.81,  71.74,  98.93,  78.57, 109.63, 105.72, 118.12, 106.42, 121.61, 113.09,  93.52,  88.97, 123.83, 110.54, 126.78, 132.01, 104.16, 113.41, 114.42, 127.56, 124.95, 127.82,  53.22,  43.12,  68.59,  46.84,  54.04,  56.87,  67.82,  42.86,  16.96,  35.48,  35.28,  39.28,  15.14,   0.00,  15.92,  85.03,  70.14,  36.00,  72.27,  39.96,  39.38,  46.08,  43.09, 102.32,  81.02,  46.91,  68.20,  52.77,  55.70,  83.64,  88.73,  99.66, 107.63,  94.59,  86.60,  98.75, 109.11,  97.72, 106.62, 110.16
,  65.98,  82.23,  68.23,  74.87,  55.04,  87.37,  79.87,  58.28,  80.46,  90.93,  95.62,  47.69,  85.16,  84.19,  83.89,  76.86,  97.09,  95.75,  67.52,  70.25,  92.18,  74.78, 103.73,  90.96, 106.75, 104.65, 112.60, 107.63,  90.68,  78.11, 112.91,  98.06, 114.24, 121.81,  98.74, 106.01, 105.18, 123.03, 117.15, 118.35,  53.00,  46.48,  60.29,  51.57,  46.63,  44.67,  54.48,  46.63,  22.96,  26.10,  22.20,  38.70,  30.45,  15.92,   0.00,  69.79,  54.43,  23.03,  58.08,  39.98,  28.36,  42.42,  35.01,  87.35,  65.92,  48.39,  55.45,  46.98,  54.69,  73.43,  75.25,  86.98,  94.09,  82.68,  81.23,  91.04,  99.24,  94.09,  98.39, 100.46
,  86.38,  93.29,  58.92,  95.65,  57.77,  59.53,  50.48,  88.83,  89.83,  75.91,  74.33,  75.06, 106.09,  94.48,  80.30,  15.69,  50.25,  76.57,  29.22,  87.53,  76.94,  82.66,  88.07,  30.78,  61.10, 109.09,  80.32,  94.86,  97.51,  58.47,  72.31,  60.39,  69.41,  87.26,  99.00,  97.61,  89.16, 119.36, 100.86,  95.31,  81.15,  90.37,  57.44,  93.84,  56.70,  48.19,  33.73,  87.31,  83.98,  64.46,  60.98,  74.64,  98.23,  85.03,  69.79,   0.00,  34.07,  62.58,  23.09,  82.81,  64.23,  77.46,  74.55,  32.64,  41.54,  99.69,  60.90,  83.23,  93.61,  62.75,  59.20,  58.27,  62.49,  71.16,  93.20,  90.74,  85.67, 113.56,  98.27,  89.97
,  96.87, 108.89,  76.83, 107.35,  71.71,  86.86,  76.99,  95.46, 105.26,  99.87,  99.34,  80.10, 116.26, 108.54,  98.41,  48.83,  79.58,  97.56,  46.15,  92.60,  93.96,  89.01, 106.81,  51.10,  86.41, 119.63, 101.43, 110.47, 103.29,  61.43,  91.94,  67.89,  82.44, 101.16,  98.10,  95.66,  86.83, 122.64, 104.95,  98.20,  87.20,  88.10,  70.11,  94.69,  66.12,  45.82,  43.79,  89.17,  73.71,  52.77,  41.44,  76.01,  84.16,  70.14,  54.43,  34.07,   0.00,  37.95,  35.66,  73.35,  41.53,  65.75,  47.90,  44.05,  16.70,  76.41,  29.60,  57.19,  76.38,  60.15,  35.91,  55.22,  53.34,  51.50,  82.08,  80.17,  77.44,  95.54,  81.57,  78.10
,  85.21, 100.11,  79.65,  94.41,  68.34,  95.77,  87.30,  78.14,  96.46, 102.28, 104.25,  63.99, 101.30,  98.69,  95.08,  73.15,  97.13, 101.42,  62.53,  79.24,  96.17,  80.22, 108.91,  80.71, 104.28, 111.79, 112.37, 111.31,  94.72,  69.84, 108.31,  86.83, 103.96, 115.34,  94.15,  97.42,  93.88, 120.09, 110.13, 108.21,  72.81,  67.43,  71.35,  73.74,  60.43,  47.98,  55.95,  68.05,  45.14,  35.94,  20.94,  56.61,  49.01,  36.00,  23.03,  62.58,  37.95,   0.00,  52.30,  47.54,  13.55,  43.10,  18.33,  74.53,  46.65,  44.02,  32.89,  32.40,  51.16,  64.25,  54.21,  72.49,  75.88,  62.87,  72.82,  78.98,  84.89,  82.85,  82.15,  84.61
,  79.68,  84.85,  60.79,  86.08,  51.81,  58.99,  53.01,  75.79,  77.30,  68.94,  65.46,  58.68,  88.95,  78.79,  65.89,  26.05,  46.44,  62.18,  12.05,  66.01,  59.55,  60.73,  71.97,  34.27,  53.98,  88.77,  67.60,  77.01,  75.55,  39.38,  61.86,  49.40,  61.85,  74.67,  77.79,  78.72,  72.64,  99.04,  83.15,  80.18,  74.14,  84.45,  60.44,  85.32,  51.44,  52.77,  41.91,  74.68,  74.16,  61.41,  56.34,  58.87,  83.70,  72.27,  58.08,  23.09,  35.66,  52.30,   0.00,  62.04,  49.78,  56.29,  61.34,  34.35,  41.08,  82.62,  53.70,  68.10,  73.25,  42.73,  53.86,  46.43,  56.90,  61.44,  72.38,  72.34,  70.57,  94.65,  83.22,  75.72
,  76.68,  83.01,  85.88,  76.82,  66.70,  91.99,  89.80,  56.91,  71.91,  87.39,  86.88,  39.84,  64.83,  67.16,  69.39,  85.44,  91.99,  77.92,  65.35,  39.13,  70.01,  43.99,  80.65,  92.58,  95.58,  71.94,  93.01,  80.25,  55.95,  61.00,  96.39,  85.65, 101.37, 100.65,  65.94,  77.88,  82.31,  88.25,  88.88,  94.75,  68.60,  71.79,  83.81,  67.77,  64.10,  77.43,  79.92,  51.69,  51.52,  64.37,  59.46,  36.29,  39.84,  39.96,  39.98,  82.81,  73.35,  47.54,  62.04,   0.00,  38.43,  13.28,  45.00,  89.60,  78.24,  39.99,  67.09,  45.78,  28.68,  54.82,  80.13,  77.52,  91.01,  79.05,  52.74,  67.73,  80.91,  69.59,  81.55,  83.82
,  88.37, 100.72,  84.48,  95.39,  70.86,  96.48,  89.49,  77.87,  94.29, 100.94, 101.06,  61.34,  96.36,  94.22,  90.62,  73.55,  93.66,  95.13,  58.26,  70.52,  88.32,  70.57, 101.16,  77.79,  98.54, 102.06, 104.53, 102.11,  83.80,  59.90, 100.50,  78.57,  96.18, 105.76,  81.26,  84.82,  82.17, 107.36,  98.15,  96.91,  76.96,  74.33,  77.98,  78.16,  64.47,  57.89,  62.97,  69.12,  51.14,  46.92,  33.52,  55.04,  49.83,  39.38,  28.36,  64.23,  41.53,  13.55,  49.78,  38.43,   0.00,  31.45,  12.74,  71.33,  46.51,  36.19,  31.24,  23.16,  38.88,  53.20,  50.14,  64.06,  69.55,  55.28,  59.36,  66.34,  73.68,  70.24,  70.90,  73.65
,  85.41,  91.73,  89.76,  86.61,  71.45,  94.43,  91.63,  67.32,  80.04,  91.86,  89.64,  48.55,  74.47,  74.95,  74.27,  81.31,  89.23,  78.71,  59.45,  44.03,  69.53,  45.00,  81.18,  84.59,  91.04,  74.57,  89.64,  79.68,  55.89,  51.37,  90.24,  75.55,  92.08,  93.13,  58.52,  68.10,  71.21,  82.85,  80.50,  84.68,  77.01,  80.14,  87.34,  77.72,  68.68,  77.62,  79.12,  62.28,  58.68,  66.40,  58.53,  45.42,  48.69,  46.08,  42.42,  77.46,  65.75,  43.10,  56.29,  13.28,  31.45,   0.00,  37.79,  80.45,  68.37,  36.10,  56.83,  36.56,  21.05,  44.00,  68.25,  65.82,  78.72,  66.08,  41.83,  55.64,  68.43,  59.10,  68.65,  70.92
,  98.74, 111.96,  95.90, 105.90,  82.70, 109.09, 101.83,  87.88, 105.77, 113.51, 113.64,  72.13, 106.32, 105.31, 102.60,  84.92, 105.74, 107.00,  69.73,  80.01,  99.52,  80.24, 112.34,  87.15, 109.75, 111.21, 115.37, 112.35,  92.11,  68.32, 110.49,  86.12, 104.14, 114.16,  86.48,  89.16,  86.44, 112.87, 104.04, 102.22,  86.71,  81.34,  88.55,  86.11,  75.75,  66.25,  73.11,  78.16,  56.63,  53.30,  38.60,  65.28,  52.12,  43.09,  35.01,  74.55,  47.90,  18.33,  61.34,  45.00,  12.74,  37.79,   0.00,  79.56,  50.82,  29.35,  30.10,  14.36,  38.33,  60.54,  51.11,  69.80,  72.88,  55.31,  61.29,  68.11,  76.16,  66.86,  69.19,  74.47
, 112.69, 116.29,  88.93, 119.01,  84.02,  81.84,  76.53, 109.72, 107.86,  94.22,  87.03,  92.18, 118.89, 107.76,  92.45,  37.32,  54.42,  80.28,  32.32,  92.25,  76.55,  83.39,  87.75,  11.94,  53.55, 107.78,  71.91,  90.28,  93.54,  43.36,  56.36,  33.75,  42.32,  65.79,  84.06,  76.99,  65.19, 102.98,  79.54,  69.79, 107.68, 117.17,  88.74, 119.24,  84.06,  77.51,  65.45, 109.01, 105.88,  89.30,  81.13,  92.79, 114.17, 102.32,  87.35,  32.64,  44.05,  74.53,  34.35,  89.60,  71.33,  80.45,  79.56,   0.00,  37.83, 102.45,  59.29,  83.22,  92.29,  48.87,  45.49,  32.94,  35.47,  52.29,  80.21,  71.84,  61.42,  99.24,  77.46,  66.00
, 110.87, 121.18,  91.21, 120.04,  84.99,  97.21,  88.52, 107.26, 115.35, 109.38, 106.51,  90.11, 124.30, 116.63, 105.74,  55.46,  82.84, 101.29,  48.68,  96.76,  96.02,  91.31, 108.98,  47.82,  85.83, 121.24, 100.40, 110.80, 103.43,  56.26,  88.09,  59.07,  73.96,  94.44,  92.38,  86.98,  76.42, 116.73,  96.90,  88.06, 101.62, 103.21,  85.61, 108.94,  80.39,  62.49,  59.25, 101.61,  86.94,  68.18,  55.30,  86.72,  94.02,  81.02,  65.92,  41.54,  16.70,  46.65,  41.08,  78.24,  46.51,  68.37,  50.82,  37.83,   0.00,  77.93,  24.79,  56.37,  76.00,  54.54,  20.49,  43.98,  38.08,  37.06,  75.70,  70.51,  65.31,  87.30,  69.15,  65.03
